	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
IL18BP	0	0.531991932783583	0.325	0.027	0	Myeloid cells	IL18BP
CEP170	0	0.52885279790332	0.442	0.094	0	Myeloid cells	CEP170
ITGAM	0	0.52359896942638	0.347	0.014	0	Myeloid cells	ITGAM
LILRB3	0	0.517123702913926	0.324	0.003	0	Myeloid cells	LILRB3
SIGLEC10	0	0.511792638586711	0.296	0.009	0	Myeloid cells	SIGLEC10
DOCK4	0	0.510073480951954	0.338	0.01	0	Myeloid cells	DOCK4
PLXND1	0	0.50748781915952	0.354	0.051	0	Myeloid cells	PLXND1
LILRA5	0	0.507102766237069	0.251	0.001	0	Myeloid cells	LILRA5
SNX8	0	0.497115795597705	0.393	0.072	0	Myeloid cells	SNX8
TFEC	0	0.496301997221997	0.337	0.005	0	Myeloid cells	TFEC
VASH1	0	0.492536675350795	0.354	0.042	0	Myeloid cells	VASH1
MERTK	0	0.492496072307446	0.278	0.015	0	Myeloid cells	MERTK
TNFAIP8L2	0	0.486683044916187	0.345	0.024	0	Myeloid cells	TNFAIP8L2
ADGRE2	0	0.484940600406025	0.337	0.045	0	Myeloid cells	ADGRE2
CCR1	0	0.47664605815078	0.299	0.019	0	Myeloid cells	CCR1
P2RY6	0	0.472822300614988	0.296	0.01	0	Myeloid cells	P2RY6
HRH2	0	0.468223773613037	0.268	0.007	0	Myeloid cells	HRH2
OSCAR	0	0.460256299286296	0.306	0.003	0	Myeloid cells	OSCAR
HLA-DOA	0	0.458661050005492	0.279	0.022	0	Myeloid cells	HLA-DOA
DOK3	0	0.457409651448979	0.328	0.032	0	Myeloid cells	DOK3
EPB41L3	0	0.44857680943254	0.304	0.016	0	Myeloid cells	EPB41L3
PLEKHO2	0	0.445206792619694	0.302	0.027	0	Myeloid cells	PLEKHO2
LPCAT2	0	0.441357511612473	0.316	0.027	0	Myeloid cells	LPCAT2
CD93	0	0.441284691232054	0.255	0.002	0	Myeloid cells	CD93
CD300C	0	0.438590901305685	0.274	0.003	0	Myeloid cells	CD300C
SIGLEC9	0	0.437719923266103	0.299	0.002	0	Myeloid cells	SIGLEC9
SIGLEC7	0	0.434466948880957	0.294	0.003	0	Myeloid cells	SIGLEC7
APOBR	0	0.433058084581181	0.301	0.029	0	Myeloid cells	APOBR
ANKRD22	0	0.425189294557756	0.255	0.022	0	Myeloid cells	ANKRD22
ETV5	0	0.423924536293794	0.288	0.032	0	Myeloid cells	ETV5
OGFRL1	0	0.417226806107965	0.298	0.023	0	Myeloid cells	OGFRL1
TM6SF1	0	0.413461872744295	0.283	0.009	0	Myeloid cells	TM6SF1
SCIMP	0	0.410008151258192	0.292	0.016	0	Myeloid cells	SCIMP
TRPM2	0	0.403438554084595	0.283	0.011	0	Myeloid cells	TRPM2
LRMDA	0	0.395993794879023	0.312	0.042	0	Myeloid cells	LRMDA
SH2B3	0	0.394944058149379	0.301	0.029	0	Myeloid cells	SH2B3
ARHGAP31	0	0.392937198101358	0.287	0.03	0	Myeloid cells	ARHGAP31
BTK	0	0.36536672961317	0.295	0.029	0	Myeloid cells	BTK
FMNL2	0	0.360613638717312	0.254	0.025	0	Myeloid cells	FMNL2
RELT	8.83690784609056e-307	0.383352616417931	0.307	0.041	1.50421845356154e-302	Myeloid cells	RELT
RGS19	4.40943590137408e-303	0.66089251941404	0.57	0.168	7.50574179131896e-299	Myeloid cells	RGS19
ATP6V0C	6.96242366927034e-300	1.01029409267063	0.913	0.626	1.1851437569832e-295	Myeloid cells	ATP6V0C
SKAP2	1.23837983182115e-299	0.518195768717265	0.454	0.102	2.10797014972596e-295	Myeloid cells	SKAP2
CAMK1	2.42665543706636e-297	0.620911541442945	0.386	0.075	4.13065288497436e-293	Myeloid cells	CAMK1
LIPA	5.63428885889651e-297	0.959313814417719	0.441	0.105	9.59068649561364e-293	Myeloid cells	LIPA
CIITA	1.06738718878108e-295	0.392344913168803	0.274	0.032	1.81690647274316e-291	Myeloid cells	CIITA
CYRIA	1.45344273457989e-294	0.429790997141591	0.309	0.044	2.47405022280188e-290	Myeloid cells	CYRIA
QKI	9.57228801728436e-294	0.489572964958128	0.413	0.086	1.62939486630214e-289	Myeloid cells	QKI
TSPO1	1.68703410683129e-293	0.96139436501743	0.885	0.531	2.87166945664822e-289	Myeloid cells	TSPO
MAN2B1	1.00189139578316e-292	0.68415338928989	0.55	0.166	1.7054195339021e-288	Myeloid cells	MAN2B1
ADA2	2.55609194078905e-292	0.665361259609577	0.49	0.128	4.35097970161112e-288	Myeloid cells	ADA2
MGAT1	1.03456017288328e-290	0.786635535940414	0.656	0.247	1.76102832628193e-286	Myeloid cells	MGAT1
ACP5	2.44354404607349e-290	1.59387415493584	0.599	0.217	4.15940067522629e-286	Myeloid cells	ACP5
CYRIB	3.40812086315196e-290	0.715017690770423	0.673	0.248	5.80130333325726e-286	Myeloid cells	CYRIB
BASP1	8.58639068557621e-290	0.60450943688981	0.348	0.06	1.46157542249878e-285	Myeloid cells	BASP1
S100A101	1.84302336038424e-289	1.0530148278045	0.977	0.687	3.13719436404605e-285	Myeloid cells	S100A10
SDSL1	1.86056480444413e-288	0.470895772751841	0.364	0.066	3.16705341012479e-284	Myeloid cells	SDSL
CARD9	2.24046050306597e-286	0.352122632158072	0.259	0.029	3.81371186831889e-282	Myeloid cells	CARD9
CD81	4.99060520958732e-286	0.951928533597377	0.641	0.234	8.49500818775954e-282	Myeloid cells	CD81
MACROH2A11	3.20234963611888e-285	0.777920022766443	0.732	0.309	5.45103955060155e-281	Myeloid cells	MACROH2A1
CYFIP1	2.0080104817087e-284	0.551212157310318	0.451	0.109	3.41803544196455e-280	Myeloid cells	CYFIP1
GNS	4.68539854983397e-284	0.607188956960568	0.472	0.121	7.97548541152738e-280	Myeloid cells	GNS
ARPC1B	9.04339805739768e-284	0.866934133294057	0.812	0.418	1.53936721733023e-279	Myeloid cells	ARPC1B
ACP2	2.28772608544424e-283	0.629966821909656	0.374	0.076	3.89416734264318e-279	Myeloid cells	ACP2
PKM1	3.33395645709295e-283	1.01479373031428	0.967	0.674	5.67506068126361e-279	Myeloid cells	PKM
GLA	6.92668441038369e-282	0.945201988761031	0.575	0.187	1.17906022033551e-277	Myeloid cells	GLA
ARPC21	1.73347502653232e-277	0.832188156241918	0.973	0.781	2.95072119016331e-273	Myeloid cells	ARPC2
SNAI1	2.50708730033093e-274	0.691077664008019	0.342	0.063	4.26756400262331e-270	Myeloid cells	SNAI1
AXL	1.4053315366201e-273	0.434902160199636	0.298	0.045	2.39215534163473e-269	Myeloid cells	AXL
NAGK	9.721900873602e-273	0.663798154194854	0.564	0.185	1.65486196670453e-268	Myeloid cells	NAGK
AP1B1	2.3186049087352e-272	0.602576128746211	0.457	0.118	3.94672927564907e-268	Myeloid cells	AP1B1
UBE2E2	2.55740115392479e-272	0.434467885036659	0.36	0.069	4.35320824421077e-268	Myeloid cells	UBE2E2
PLEKHB2	7.33957589156959e-268	0.556481209300445	0.558	0.174	1.24934260826298e-263	Myeloid cells	PLEKHB2
TSPAN4	2.51595822182517e-267	0.725665484803538	0.414	0.096	4.28266408519081e-263	Myeloid cells	TSPAN4
CCRL2	3.18309307457285e-266	0.425414113283109	0.273	0.038	5.41826103153791e-262	Myeloid cells	CCRL2
BID1	1.03312464451307e-265	0.633956387471051	0.523	0.157	1.75858476989016e-261	Myeloid cells	BID
VMA21	1.07895509689359e-265	0.519201704240969	0.489	0.135	1.83659736593227e-261	Myeloid cells	VMA21
LACTB	1.28090842065582e-265	0.437733022907617	0.363	0.072	2.18036231364033e-261	Myeloid cells	LACTB
GPX41	1.01703086378581e-264	0.819739793768557	0.956	0.648	1.7311899363362e-260	Myeloid cells	GPX4
FKBP15	1.10000731980185e-264	0.440934587619554	0.367	0.074	1.8724324597667e-260	Myeloid cells	FKBP15
CCL2	4.40716271214501e-264	1.89951733616222	0.328	0.058	7.50187236861323e-260	Myeloid cells	CCL2
DUSP3	1.18768654308807e-263	0.475219662521634	0.409	0.094	2.0216800336445e-259	Myeloid cells	DUSP3
NRP2	4.54698254586141e-263	0.56246343108548	0.347	0.066	7.7398736895653e-259	Myeloid cells	NRP2
ZNF3311	1.03498537716555e-262	1.10596662446413	0.613	0.223	1.7617521090112e-258	Myeloid cells	ZNF331
TPI11	3.81956072902625e-262	1.0895021747929	0.973	0.755	6.50165627294847e-258	Myeloid cells	TPI1
SLC31A1	1.01860941391602e-261	0.469289290623718	0.356	0.071	1.73387694436785e-257	Myeloid cells	SLC31A1
PMP22	3.41437975245732e-260	0.67448630629235	0.446	0.108	5.81195721463284e-256	Myeloid cells	PMP22
SERPINB11	7.6159431859528e-260	0.873330051880149	0.764	0.337	1.29638584911289e-255	Myeloid cells	SERPINB1
M6PR	1.1723211993072e-259	0.702830625054219	0.666	0.272	1.99552514546071e-255	Myeloid cells	M6PR
CFL11	8.22474662198581e-259	0.863749206895301	0.995	0.877	1.40001636999442e-254	Myeloid cells	CFL1
STX11	2.87233751217997e-258	0.572558969571669	0.37	0.079	4.88929291323275e-254	Myeloid cells	STX11
FES	5.64743039679567e-258	0.345012255737107	0.27	0.038	9.61305602142559e-254	Myeloid cells	FES
RNH1	9.49140579262543e-258	0.74918771754645	0.732	0.344	1.6156270940207e-253	Myeloid cells	RNH1
YWHAH	1.30904469930377e-256	1.10285520327409	0.657	0.28	2.22825588715488e-252	Myeloid cells	YWHAH
UCP21	2.0916370879775e-256	0.854122705100317	0.737	0.32	3.56038465115529e-252	Myeloid cells	UCP2
GPR1831	9.02147507108228e-254	1.24798606253358	0.551	0.183	1.53563548659963e-249	Myeloid cells	GPR183
DPYSL2	1.37844778988272e-253	0.394274266987131	0.329	0.06	2.34639382793836e-249	Myeloid cells	DPYSL2
ANXA21	4.51847766390444e-250	0.766954577995118	0.95	0.598	7.69135267949814e-246	Myeloid cells	ANXA2
IER31	6.00903342836979e-250	1.38545242976907	0.719	0.302	1.02285767017711e-245	Myeloid cells	IER3
HIF1A	1.27740924842526e-249	0.916982627437497	0.707	0.323	2.17440602266948e-245	Myeloid cells	HIF1A
LAMTOR21	2.90215534296586e-249	0.650822256475034	0.673	0.274	4.94004882479649e-245	Myeloid cells	LAMTOR2
BLVRA	1.85651147834372e-247	0.559853879002678	0.448	0.123	3.16015383843669e-243	Myeloid cells	BLVRA
EIF4EBP11	1.42339263186505e-246	0.613185618141061	0.544	0.176	2.42289893796068e-242	Myeloid cells	EIF4EBP1
CA2	1.93800824010788e-246	0.687823879225517	0.293	0.049	3.29887762631164e-242	Myeloid cells	CA2
PIK3AP1	1.00181735058371e-245	0.444016255681537	0.361	0.076	1.70529349416359e-241	Myeloid cells	PIK3AP1
SWAP70	5.90271891143631e-245	0.465030146424901	0.395	0.092	1.00476081310469e-240	Myeloid cells	SWAP70
TMSB4X2	6.55514378131229e-244	0.954726549217672	0.999	0.937	1.11581657445498e-239	Myeloid cells	TMSB4X
GNG51	1.01639005775449e-243	0.699767706201608	0.958	0.694	1.73009915630968e-239	Myeloid cells	GNG5
S100A41	2.81140634156365e-242	1.24295806897236	0.925	0.627	4.78557587460965e-238	Myeloid cells	S100A4
LAMTOR1	2.59413808925151e-241	0.700836171060044	0.726	0.349	4.41574185552392e-237	Myeloid cells	LAMTOR1
CD302	1.9236967130037e-240	0.413963741333585	0.33	0.064	3.2745165448749e-236	Myeloid cells	CD302
GAPDH1	4.50526865430559e-240	1.13812101097898	0.998	0.969	7.66886830335897e-236	Myeloid cells	GAPDH
ZYX	8.17826123708631e-240	0.767870688623976	0.799	0.403	1.39210362777683e-235	Myeloid cells	ZYX
SEMA4A	2.02899181474588e-239	0.4127863998903	0.328	0.064	3.45374986706044e-235	Myeloid cells	SEMA4A
ATG3	2.25256852512721e-239	0.657130154784951	0.615	0.24	3.83432214347154e-235	Myeloid cells	ATG3
PARVG1	2.53167541644055e-239	0.52724526023226	0.488	0.143	4.3094178938651e-235	Myeloid cells	PARVG
DAPK11	7.52060313999579e-238	0.463831272683888	0.38	0.086	1.28015706649008e-233	Myeloid cells	DAPK1
GNPDA1	1.90902783663936e-236	0.564405759843624	0.439	0.123	3.24954718352751e-232	Myeloid cells	GNPDA1
TWF2	6.82939824953848e-235	0.637381896703389	0.66	0.273	1.16250017003644e-230	Myeloid cells	TWF2
TLN1	1.56049891119792e-234	0.635057188486968	0.661	0.269	2.6562812466411e-230	Myeloid cells	TLN1
MANBA	1.57081789883913e-234	0.437241467148418	0.39	0.094	2.67384622740396e-230	Myeloid cells	MANBA
RNF19B	8.42170322256331e-234	0.39209365116811	0.28	0.047	1.43354232254473e-229	Myeloid cells	RNF19B
ABL2	7.14172480813901e-233	0.481439871176814	0.292	0.052	1.21566439684142e-228	Myeloid cells	ABL2
CPPED1	8.91346033875986e-232	0.41289982930069	0.36	0.081	1.5172492188637e-227	Myeloid cells	CPPED1
PTPN61	9.25763913456882e-231	0.587113493203074	0.605	0.217	1.5758353334863e-226	Myeloid cells	PTPN6
FUOM	2.43752783332559e-230	0.52225210334107	0.441	0.125	4.14915987788682e-226	Myeloid cells	FUOM
FLOT11	4.54110052443259e-230	0.639921097231597	0.67	0.28	7.72986131268916e-226	Myeloid cells	FLOT1
ACER3	8.5781460516011e-229	0.334215227852604	0.29	0.051	1.46017202090354e-224	Myeloid cells	ACER3
HEXA	8.90691169210045e-229	0.580841113771039	0.429	0.122	1.51613450822934e-224	Myeloid cells	HEXA
TTYH3	1.81975735882701e-228	0.49014406465527	0.342	0.075	3.09759097619533e-224	Myeloid cells	TTYH3
ACTR2	4.53023304437961e-228	0.656074337024678	0.729	0.342	7.71136268814297e-224	Myeloid cells	ACTR2
TPM3	8.93618024507106e-228	0.756442977419208	0.936	0.628	1.521116601316e-223	Myeloid cells	TPM3
COX8A1	2.89314379189187e-226	0.753506668067863	0.932	0.676	4.92470936255834e-222	Myeloid cells	COX8A
MOB1A	1.8988390816358e-224	0.640277504988213	0.666	0.29	3.23220388476045e-220	Myeloid cells	MOB1A
RAC11	1.35406413367135e-223	0.734039932479679	0.906	0.556	2.30488796833537e-219	Myeloid cells	RAC1
LCP12	2.39861401189774e-220	0.781038110731348	0.818	0.389	4.08292077105233e-216	Myeloid cells	LCP1
FNIP2	2.72344023653721e-220	0.363966476954614	0.27	0.046	4.63583997063364e-216	Myeloid cells	FNIP2
COLGALT1	7.5900048630712e-220	0.433181502580604	0.353	0.082	1.29197062779198e-215	Myeloid cells	COLGALT1
PGD1	4.23797332722792e-219	0.573445733942467	0.556	0.198	7.21387819760737e-215	Myeloid cells	PGD
IFNGR1	1.52694329319578e-218	0.654749035372643	0.54	0.196	2.59916287367786e-214	Myeloid cells	IFNGR1
MARCKS1	1.83113376096963e-218	0.903260962164347	0.54	0.205	3.11695588792251e-214	Myeloid cells	MARCKS
OLFML2B	2.69423462154916e-218	0.40788347464546	0.254	0.04	4.58612617280098e-214	Myeloid cells	OLFML2B
YBX1	5.55682773035142e-218	0.81387981096966	0.946	0.688	9.45883216260418e-214	Myeloid cells	YBX1
POMP1	1.08354162969495e-217	0.71565629304514	0.855	0.505	1.84440456206675e-213	Myeloid cells	POMP
IER51	6.1368664048558e-217	0.745770884798349	0.562	0.209	1.04461739943455e-212	Myeloid cells	IER5
MT1G	4.44903548716409e-215	2.83912917778281	0.265	0.048	7.57314820625072e-211	Myeloid cells	MT1G
PLSCR11	3.78174589559628e-214	0.589320347636419	0.655	0.257	6.43728786348398e-210	Myeloid cells	PLSCR1
NR4A21	3.62929232326392e-213	1.02087018478611	0.734	0.367	6.17778139265985e-209	Myeloid cells	NR4A2
ATP5F1E1	1.59514327337069e-212	0.629405935872243	0.997	0.958	2.71525287993159e-208	Myeloid cells	ATP5F1E
CHMP1B	3.28268821826487e-212	1.11866528694844	0.524	0.203	5.58779188513046e-208	Myeloid cells	CHMP1B
LRP1	6.36350348533964e-212	0.530174322375313	0.48	0.145	1.08319556327451e-207	Myeloid cells	LRP1
MYO9B	3.10822021209929e-211	0.479973234408072	0.429	0.125	5.29081244503542e-207	Myeloid cells	MYO9B
CNDP2	4.84215046244835e-211	0.537803224182127	0.523	0.182	8.24230851717959e-207	Myeloid cells	CNDP2
AGAP3	1.49651877291912e-210	0.314661509115528	0.259	0.044	2.54737425526292e-206	Myeloid cells	AGAP3
MFSD12	2.47843151915182e-210	0.325848652745249	0.261	0.045	4.21878613190022e-206	Myeloid cells	MFSD12
ALDOA1	4.7872216080549e-210	0.925571279665266	0.939	0.702	8.14880862123104e-206	Myeloid cells	ALDOA
PLTP	7.08004967143463e-210	1.01728064731564	0.45	0.137	1.2051660550716e-205	Myeloid cells	PLTP
PLIN2	5.99559317354159e-208	1.22595030938815	0.538	0.212	1.02056987000025e-203	Myeloid cells	PLIN2
RHOA1	1.35661210206444e-207	0.671468700718621	0.978	0.828	2.30922512013408e-203	Myeloid cells	RHOA
RNASEK	5.00005513705878e-207	0.602320355500355	0.695	0.321	8.51109385430145e-203	Myeloid cells	RNASEK
ACTN11	5.75202791682732e-207	0.537725656750007	0.591	0.218	9.79110192002346e-203	Myeloid cells	ACTN1
MMP14	8.01714163064107e-207	0.522100767265449	0.482	0.151	1.36467784836772e-202	Myeloid cells	MMP14
ATP6AP1	8.88288232204925e-207	0.646849165486344	0.641	0.294	1.51204422885922e-202	Myeloid cells	ATP6AP1
GLIPR2	3.45383805848642e-204	0.54849414515965	0.468	0.152	5.87912314315558e-200	Myeloid cells	GLIPR2
ADPGK	4.27427375343293e-204	0.453142693186848	0.439	0.133	7.27566878309353e-200	Myeloid cells	ADPGK
COMMD9	4.45360046426616e-204	0.406681023731801	0.384	0.103	7.58091871027385e-200	Myeloid cells	COMMD9
CAP11	3.57669113436385e-203	0.685936501064405	0.814	0.46	6.08824364891415e-199	Myeloid cells	CAP1
PRMT9	5.47769387839848e-203	0.502967803136003	0.362	0.093	9.32413051980989e-199	Myeloid cells	PRMT9
DBI1	5.97584716939472e-203	0.77738347917707	0.862	0.532	1.01720870517437e-198	Myeloid cells	DBI
TALDO11	8.20157894290349e-203	0.645587186138941	0.775	0.411	1.39607276766103e-198	Myeloid cells	TALDO1
ZMIZ1	4.12645187263207e-202	0.425122897612119	0.378	0.1	7.02404637759431e-198	Myeloid cells	ZMIZ1
NCF1	2.53806916069997e-201	0.81303786609539	0.536	0.203	4.32030132534349e-197	Myeloid cells	NCF1
MYL61	9.30937355165021e-201	0.658642843839841	0.999	0.965	1.5846415659619e-196	Myeloid cells	MYL6
RNF13	2.65082120431971e-200	0.539356910507417	0.506	0.182	4.51222785399301e-196	Myeloid cells	RNF13
RASGEF1B	3.7474688541024e-200	0.543776712701529	0.413	0.121	6.37894148345311e-196	Myeloid cells	RASGEF1B
AKR1A11	2.72586553174911e-198	0.772758757318032	0.704	0.383	4.63996830814333e-194	Myeloid cells	AKR1A1
CD532	2.32789069787058e-197	0.578756010061174	0.732	0.326	3.96253554591529e-193	Myeloid cells	CD53
CPM	6.96614496807178e-197	0.390884882289342	0.298	0.062	1.18577719646518e-192	Myeloid cells	CPM
SULT1A1	7.22433100504781e-197	0.36777770738137	0.254	0.046	1.22972562367924e-192	Myeloid cells	SULT1A1
HEXB	1.34498048534823e-196	0.614517306591174	0.571	0.235	2.28942578215975e-192	Myeloid cells	HEXB
SNX2	2.29007451465881e-196	0.551858674690866	0.538	0.206	3.89816483885222e-192	Myeloid cells	SNX2
HCLS12	9.29046499440075e-195	0.591247131579199	0.778	0.366	1.5814229513469e-190	Myeloid cells	HCLS1
CASP1	6.10895478871312e-194	0.522234608840578	0.512	0.183	1.03986628413475e-189	Myeloid cells	CASP1
RILPL2	6.69825433303586e-194	0.559108401369092	0.508	0.183	1.14017685256936e-189	Myeloid cells	RILPL2
EMP31	5.32925838283687e-193	0.801921381594038	0.894	0.565	9.07146361926492e-189	Myeloid cells	EMP3
ARAP1	1.32813420413387e-192	0.401481120302459	0.376	0.102	2.26075004227667e-188	Myeloid cells	ARAP1
PRDX11	1.40462191388292e-192	1.02540088377256	0.934	0.785	2.39094742181151e-188	Myeloid cells	PRDX1
SCPEP1	8.59755497675948e-192	0.56760986750779	0.45	0.147	1.463475808144e-187	Myeloid cells	SCPEP1
CIAO2A	1.24606762016011e-191	0.551794873945892	0.594	0.254	2.12105630303653e-187	Myeloid cells	CIAO2A
FMNL1	1.38048783154221e-190	0.457474676953758	0.476	0.157	2.34986638685116e-186	Myeloid cells	FMNL1
AOAH1	1.62263304698637e-189	0.408666282519893	0.332	0.079	2.76204597258019e-185	Myeloid cells	AOAH
IGFLR1	1.84356140258037e-189	0.466788513523486	0.455	0.147	3.1381102194723e-185	Myeloid cells	IGFLR1
LTA4H	2.34876593313815e-189	0.770663899487803	0.473	0.175	3.99806937138777e-185	Myeloid cells	LTA4H
TRPV2	2.43701116883166e-189	0.36708220525524	0.332	0.081	4.14828041158526e-185	Myeloid cells	TRPV2
BNIP3L	7.76171126385757e-189	0.721570807911486	0.608	0.271	1.32119849133384e-184	Myeloid cells	BNIP3L
DBNL	8.23120576251876e-189	0.542461221322943	0.587	0.245	1.40111584489594e-184	Myeloid cells	DBNL
GNG10	1.44016946577366e-188	0.50046481854437	0.465	0.16	2.45145646463992e-184	Myeloid cells	GNG10
CNPY3	5.79751491668676e-187	0.566415040592391	0.652	0.301	9.8685298911842e-183	Myeloid cells	CNPY3
PGK11	2.78670009422974e-186	0.867120966893355	0.896	0.639	4.74352090039786e-182	Myeloid cells	PGK1
RBM471	1.39665729800414e-185	0.436789229686614	0.419	0.127	2.37739005266265e-181	Myeloid cells	RBM47
KDM6B	4.1583014813172e-185	0.70779131504237	0.477	0.175	7.07826078149814e-181	Myeloid cells	KDM6B
SQOR	6.10898995189930e-185	0.43763675166633	0.397	0.12	1.0398722696123e-180	Myeloid cells	SQOR
HS3ST1	6.63569178347684e-185	0.467739110446713	0.266	0.054	1.12952745538343e-180	Myeloid cells	HS3ST1
CD631	7.58734310836382e-185	0.852472972482026	0.946	0.703	1.29151754390569e-180	Myeloid cells	CD63
AKR1B1	8.97627705775846e-185	0.659233764836967	0.473	0.175	1.52794188077165e-180	Myeloid cells	AKR1B1
ARL8B	1.67178998101816e-183	0.450259661570098	0.465	0.159	2.84572090568911e-179	Myeloid cells	ARL8B
RIPK2	2.94879282593922e-181	0.453260477130837	0.36	0.101	5.01943514831374e-177	Myeloid cells	RIPK2
RAPGEF1	4.44819802249301e-181	0.362016460774907	0.328	0.082	7.57172267388761e-177	Myeloid cells	RAPGEF1
BCKDK	1.82352897463038e-179	0.427004810318167	0.419	0.135	3.10401102061584e-175	Myeloid cells	BCKDK
NFKBID	8.398277925178e-179	0.430244151868949	0.369	0.104	1.4295548684238e-174	Myeloid cells	NFKBID
GPSM32	9.3748276442874e-179	0.525425342224236	0.739	0.33	1.5957831616106e-174	Myeloid cells	GPSM3
SGPL1	1.41901366174428e-178	0.375139055770175	0.298	0.07	2.41544505502111e-174	Myeloid cells	SGPL1
PPIA1	2.36505195708845e-178	0.684692555875724	0.992	0.915	4.02579144135596e-174	Myeloid cells	PPIA
SYNGR21	4.75039245293622e-178	0.869216579468529	0.807	0.474	8.08611803338804e-174	Myeloid cells	SYNGR2
GNA13	4.2099924655524e-177	0.440689751803797	0.384	0.116	7.16624917486329e-173	Myeloid cells	GNA13
CXCL21	1.56859839157358e-176	1.49591143213445	0.36	0.107	2.67006818213655e-172	Myeloid cells	CXCL2
CTSA	5.43564147454189e-176	0.755185203755253	0.653	0.329	9.2525489179652e-172	Myeloid cells	CTSA
WAS2	6.10922437814264e-176	0.452207880776848	0.592	0.234	1.03991217364744e-171	Myeloid cells	WAS
ACSL1	4.65694041380931e-175	0.443021004513673	0.283	0.065	7.92704397238621e-171	Myeloid cells	ACSL1
ALCAM	1.63589740313303e-174	0.440451267714573	0.37	0.107	2.78462455961304e-170	Myeloid cells	ALCAM
UBA52	2.69471790386294e-174	0.561551783756651	0.994	0.929	4.5869488159555e-170	Myeloid cells	UBA52
ARRB1	2.76430494837264e-174	0.279223641141168	0.252	0.05	4.70539988311991e-170	Myeloid cells	ARRB1
MYO5A	1.65081692283925e-173	0.30687801046915	0.268	0.057	2.81002056605696e-169	Myeloid cells	MYO5A
JAML1	5.10378919436228e-173	0.577246422928881	0.371	0.11	8.68766996664347e-169	Myeloid cells	JAML
GLIPR1	1.95737450402455e-171	0.534445729537777	0.559	0.228	3.33184288075059e-167	Myeloid cells	GLIPR1
RALA	3.78713624588169e-171	0.730427120212062	0.592	0.277	6.44646331773981e-167	Myeloid cells	RALA
CEBPB1	5.19839438993108e-169	0.751564267385007	0.544	0.234	8.84870693054068e-165	Myeloid cells	CEBPB
RIN3	7.46993109675655e-169	0.349267279495777	0.332	0.088	1.2715316712899e-164	Myeloid cells	RIN3
IRF5	1.02153361947719e-168	0.311382468442357	0.285	0.066	1.73885452707407e-164	Myeloid cells	IRF5
NDUFB21	1.27905834982656e-168	0.591272576110848	0.908	0.635	2.17721312307478e-164	Myeloid cells	NDUFB2
SHTN1	1.82812393976066e-168	0.306600350429997	0.255	0.054	3.1118325702606e-164	Myeloid cells	SHTN1
OTULINL	2.52437992679975e-168	0.387907919195565	0.319	0.085	4.29699951139853e-164	Myeloid cells	OTULINL
STXBP2	1.96536171414653e-167	0.628270551923661	0.468	0.177	3.34543870982023e-163	Myeloid cells	STXBP2
IL6R	3.79996977307199e-167	0.308619983783601	0.276	0.063	6.46830854772313e-163	Myeloid cells	IL6R
ITPR2	6.15565355510644e-167	0.424939230118555	0.357	0.106	1.04781534815022e-162	Myeloid cells	ITPR2
CYTH4	1.36903108308284e-166	0.380477213463561	0.342	0.095	2.33036470962361e-162	Myeloid cells	CYTH4
ME2	1.74877274769937e-166	0.42373879761048	0.343	0.098	2.97676097113386e-162	Myeloid cells	ME2
PAPSS2	1.40959509373422e-165	0.36137944585178	0.261	0.058	2.39941276855439e-161	Myeloid cells	PAPSS2
ITGA5	3.64177602086478e-165	0.336623867730228	0.294	0.072	6.19903114271603e-161	Myeloid cells	ITGA5
NADK	3.96413798882777e-165	0.348667630708507	0.309	0.08	6.74775568458263e-161	Myeloid cells	NADK
SERPINB9	4.08649666140934e-165	0.628508065170057	0.433	0.154	6.95603461705098e-161	Myeloid cells	SERPINB9
DUSP231	7.92075389839513e-164	0.417826406741105	0.488	0.183	1.34827072858482e-159	Myeloid cells	DUSP23
SPG21	8.03449178808556e-164	0.439485441722495	0.535	0.218	1.36763119216792e-159	Myeloid cells	SPG21
KCNAB2	1.54390906342962e-163	0.370530805287079	0.369	0.11	2.6280420077699e-159	Myeloid cells	KCNAB2
RHOQ	3.60129526569463e-161	0.303885333596033	0.265	0.06	6.13012480126539e-157	Myeloid cells	RHOQ
