	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
GDAP1	0.0187820977150888	-0.0265874742750637	0.007	0.027	1
FZD7	0.0322672970473532	-0.0265874742750637	0.01	0.028	1
CFAP53	0.036449042520762	-0.0265874742750637	0.01	0.027	1
LRRC37B	0.0411579723413407	-0.0265874742750637	0.01	0.027	1
CCDC80	0.107479684072877	-0.0265874742750637	0.01	0.022	1
FGF14	0.334648612525684	-0.0265874742750637	0.007	0.013	1
TMEM187	0.176960009973159	-0.026641028275426	0.061	0.081	1
CFAP298	0.188178807757772	-0.026641028275426	0.061	0.08	1
VPS35L	0.342566402925351	-0.0266658277766459	0.083	0.098	1
ZNF234	0.0676900996966532	-0.0266750439845081	0.022	0.041	1
ZNF484	0.0746905124762338	-0.0266750439845081	0.022	0.04	1
ALDOC	0.0907408960352881	-0.0266750439845081	0.022	0.039	1
FAM149B1	0.121430564461727	-0.0266750439845081	0.022	0.037	1
FP565260.1	0.0271327506552904	-0.0267368870098114	0.007	0.025	1
NCMAP	0.0822828919354667	-0.026760543242121	0.032	0.052	1
C10orf88	0.0795575585067237	-0.0268228700861785	0.02	0.037	1
AKIRIN1	0.138601358018617	-0.026844044619131	0.198	0.234	1
MRPL53	0.185493755514393	-0.026844044619131	0.046	0.064	1
H2BC15	0.104865081151956	-0.0268641601375799	0.046	0.069	1
CAPN3	0.013890904407748	-0.0268870094639273	0.002	0.02	1
SEMA4F	0.0144394371458145	-0.0268870094639273	0.005	0.024	1
ATP6V1G2-DDX39B	0.0164982106648778	-0.0268870094639273	0.005	0.023	1
DNMT3B	0.0164982106648778	-0.0268870094639273	0.005	0.023	1
ZBTB49	0.0188506568904457	-0.0268870094639273	0.005	0.023	1
H3C11	0.024610526864593	-0.0268870094639273	0.005	0.021	1
COL6A3	0.276268477283514	-0.0268870094639273	0.005	0.011	1
AZGP1	0.165193264192714	-0.0268970429859017	0.156	0.185	1
ADPRHL1	0.114787777912447	-0.0269068155217835	0.032	0.05	1
MRNIP	0.0976846929593177	-0.0269256173343449	0.051	0.075	1
ARHGEF16	0.148042663773172	-0.0269664825633037	0.2	0.237	1
MS4A7	0.0163352239114071	-0.0269713899313231	0.01	0.032	1
CENPP	0.0330600900626502	-0.0269713899313231	0.015	0.035	1
NUDT6	0.0681042192389224	-0.0269713899313231	0.017	0.034	1
FCF1	0.125119387285708	-0.0270210515564598	0.085	0.112	1
LYNX1	0.00901722900549229	-0.0270378467070825	0.002	0.021	1
DEPDC4	0.00901722900549229	-0.0270378467070825	0.002	0.021	1
PRAC2	0.0103477850393302	-0.0270378467070825	0.002	0.021	1
CD1C	0.0237551936478533	-0.0270378467070825	0.002	0.017	1
PTGDS	0.131150190090795	-0.0270378467070825	0.002	0.01	1
HTRA1	0.0623690703042897	-0.0270537661006371	0.022	0.042	1
IPPK	0.114211893080759	-0.0270537661006371	0.029	0.047	1
MGP	0.0272232598773551	-0.0270688764941445	0.02	0.043	1
ACER3	0.317218966541703	-0.0270832380277678	0.08	0.096	1
TWF2	0.0173255142213625	-0.0271047925049041	0.271	0.35	1
PPIP5K2	0.0840377049328189	-0.0271099266783637	0.112	0.146	1
NEURL4	0.0295137981107242	-0.0271206084157968	0.012	0.032	1
NUAK1	0.0711302634186711	-0.0271206084157968	0.015	0.031	1
HSPA14	0.124482519251079	-0.0271342085462735	0.039	0.058	1
TMEM169	0.00489883002579675	-0.0271894038573556	0	0.019	1
ZNF879	0.00489883002579675	-0.0271894038573556	0	0.019	1
ZFP37	0.00489883002579675	-0.0271894038573556	0	0.019	1
SEPTIN3	0.00489883002579675	-0.0271894038573556	0	0.019	1
NRROS	0.00562956092008765	-0.0271894038573556	0	0.018	1
ZNF385C	0.00562956092008765	-0.0271894038573556	0	0.018	1
SPTBN4	0.00562956092008765	-0.0271894038573556	0	0.018	1
VWA5B1	0.00647086642099776	-0.0271894038573556	0	0.018	1
C6orf118	0.0173093541089496	-0.0271894038573556	0	0.014	1
RASA3	0.0166148427563127	-0.0272013997085653	0.02	0.046	1
KHDRBS3	0.0333514301066404	-0.0272013997085653	0.022	0.045	1
LTC4S	0.135446918760084	-0.0272013997085653	0.027	0.043	1
SSB	0.0171045527541947	-0.0272257036655893	0.476	0.586	1
E2F4	0.470863777254152	-0.0272619932436551	0.18	0.195	1
ZNF81	0.0413615031010985	-0.0272705304816379	0.012	0.03	1
RNF125	0.0413615031010985	-0.0272705304816379	0.012	0.03	1
TEX261	0.281249132966265	-0.0272983714357431	0.09	0.108	1
ZNF595	0.0320171098832418	-0.0273497211195372	0.02	0.042	1
PANK1	0.0506256037871452	-0.0273497211195372	0.022	0.043	1
NOXO1	0.0845111938330718	-0.0273497211195372	0.024	0.043	1
DPY19L4	0.0940748967882472	-0.0273645912749277	0.066	0.092	1
NPL	0.0285074012219934	-0.0274211611176154	0.01	0.029	1
M1AP	0.0285074012219934	-0.0274211611176154	0.01	0.029	1
INTS9	0.0930623632063529	-0.0274326305125096	0.056	0.081	1
BICD2	0.149511652270026	-0.0274326305125096	0.059	0.08	1
CRCP	0.132586739496889	-0.0274429979656773	0.105	0.134	1
LIX1L	0.021179129877506	-0.0274987351521237	0.017	0.041	1
C3orf62	0.0746905124762338	-0.0274987351521237	0.022	0.04	1
DOLK	0.157828428276917	-0.0275025651752887	0.049	0.068	1
KLHL9	0.188771807156187	-0.0275062041221191	0.073	0.094	1
JMY	0.257169091999999	-0.0275062041221191	0.071	0.088	1
FRYL	0.291835608246962	-0.0275247216975228	0.2	0.226	1
VAMP1	0.00985225107153375	-0.0275725053597807	0.005	0.026	1
ZNF684	0.0184627331220158	-0.0275725053597807	0.007	0.027	1
VGF	0.0184627331220158	-0.0275725053597807	0.007	0.027	1
ZBTB6	0.0209849311144569	-0.0275725053597807	0.007	0.026	1
ZNF79	0.0209849311144569	-0.0275725053597807	0.007	0.026	1
EPB41L4A	0.0420305027015906	-0.0275744755857913	0.029	0.054	1
TMCO6	0.07516228163266	-0.0275744755857913	0.032	0.053	1
CCDC84	0.112577688242843	-0.027578124472597	0.073	0.099	1
IPO8	0.168750843386227	-0.0275798171696885	0.105	0.131	1
RAD54B	0.0361367389784725	-0.0276484466700174	0.017	0.038	1
ADORA2B	0.0361367389784725	-0.0276484466700174	0.017	0.038	1
PEAK1	0.0785541757373484	-0.0276484466700174	0.039	0.062	1
RNLS	0.122313762220887	-0.0276484466700174	0.044	0.064	1
SELENOI	0.298441425916462	-0.0277172233983161	0.11	0.128	1
TJP2	0.198947285572194	-0.0277189234556932	0.076	0.096	1
TEAD2	0.306340228157389	-0.0277189234556932	0.083	0.099	1
AGMAT	0.117880642712764	-0.0277207096889355	0.054	0.076	1
CTIF	0.0962568993645939	-0.0277225888208104	0.027	0.045	1
DGKG	0.0164982106648778	-0.0277245682920315	0.005	0.023	1
TCFL5	0.0164982106648778	-0.0277245682920315	0.005	0.023	1
LNPEP	0.382767251232802	-0.0277813343448582	0.137	0.154	1
PPP1R14A	0.0165797130344106	-0.0277988605825644	0.012	0.035	1
SYMPK	0.334443010283898	-0.0278329227320154	0.215	0.238	1
TM7SF2	0.61905952421947	-0.0278329227320154	0.207	0.218	1
SEMA3E	0.0633083183570619	-0.0278657254737447	0.046	0.073	1
XYLT2	0.0326265751452797	-0.0278713887016591	0.024	0.049	1
GRIP1	0.00785481598171643	-0.0278773550466801	0.002	0.022	1
POPDC3	0.0090122524873381	-0.0278773550466801	0.002	0.021	1
TMEM68	0.199452846153241	-0.0279278221629292	0.09	0.112	1
DHX34	0.0929999470951417	-0.0279348377460722	0.059	0.084	1
TRAPPC11	0.158988267704997	-0.0279348377460722	0.063	0.084	1
DBP	0.1952993107591	-0.0279348377460722	0.063	0.083	1
DGKE	0.0954470025873558	-0.0280023867225491	0.066	0.093	1
ZRANB1	0.0985684522768446	-0.0280023867225491	0.071	0.098	1
RNF170	0.281012513530029	-0.0280023867225491	0.08	0.098	1
PPP2CB	0.650727978375546	-0.0280145045332463	0.234	0.242	1
DSCAML1	0.00426405087014461	-0.0280308708050304	0	0.02	1
HSD17B14	0.00426405087014461	-0.0280308708050304	0	0.02	1
IQCC	0.0048989842255419	-0.0280308708050304	0	0.019	1
ZNF354C	0.0048989842255419	-0.0280308708050304	0	0.019	1
RPS6KA6	0.0048989842255419	-0.0280308708050304	0	0.019	1
VSIG10L	0.0048989842255419	-0.0280308708050304	0	0.019	1
IGLV7-43	0.0048989842255419	-0.0280308708050304	0	0.019	1
BHMT2	0.00562971623420099	-0.0280308708050304	0	0.018	1
SLC23A1	0.00562971623420099	-0.0280308708050304	0	0.018	1
MRFAP1L1	0.130114722666546	-0.0281001054892535	0.159	0.194	1
PLPP6	0.0290496688803882	-0.028101815460494	0.012	0.032	1
ZNF764	0.0367348761321732	-0.028101815460494	0.012	0.031	1
CACHD1	0.0463691539558479	-0.028101815460494	0.012	0.03	1
BLCAP	0.211604678112896	-0.0281079036932921	0.268	0.304	1
WDR83OS	0.26717277549825	-0.0281215168363932	0.122	0.143	1
NHEJ1	0.0412495087840829	-0.0281710675925552	0.022	0.044	1
CLEC2D	0.100711645683773	-0.0281710675925552	0.022	0.039	1
RTN2	0.101591783333529	-0.0281710675925552	0.024	0.042	1
GLMN	0.0361069000797762	-0.0282386870550075	0.029	0.055	1
AGAP9	0.018729995274892	-0.0282543664777013	0.007	0.027	1
CCL22	0.0241650844135256	-0.0282543664777013	0.007	0.026	1
MRC2	0.0522489611907968	-0.0282543664777013	0.01	0.026	1
PTK2B	0.0120806603558502	-0.0282883646405395	0.051	0.09	1
ZNF778	0.0821352607116372	-0.0283219563104881	0.022	0.04	1
USF2	0.120105267795366	-0.028390911623027	0.268	0.315	1
UBXN7	0.138358781061812	-0.028400960835156	0.18	0.215	1
WDR66	0.0191364518728382	-0.028407639994325	0.005	0.023	1
MTMR8	0.0270956845440965	-0.028407639994325	0.007	0.025	1
POLG	0.143354824659314	-0.0284735510910714	0.1	0.127	1
CISH	0.197820270263637	-0.0284735510910714	0.095	0.118	1
HS6ST1	0.210457380920341	-0.0284735510910714	0.105	0.128	1
ZNF891	0.0448443308898201	-0.0284735510910717	0.017	0.037	1
GPN1	0.20303710655942	-0.028492336794264	0.163	0.191	1
NOL9	0.243723512903965	-0.0284939409553354	0.08	0.099	1
LARP1B	0.280988976993621	-0.0285119978402882	0.137	0.158	1
R3HCC1	0.312086985554997	-0.0285119978402882	0.144	0.164	1
DNAJC21	0.401142524909073	-0.0285281004829258	0.2	0.218	1
PGGT1B	0.135746182507667	-0.0285325968700671	0.11	0.139	1
HDHD2	0.0614793213490874	-0.0285379011007118	0.029	0.051	1
SUFU	0.104796564314903	-0.0285379011007118	0.032	0.051	1
KRBA1	0.00404718448575166	-0.0285616411561815	0.002	0.025	1
FFAR2	0.00463748417513533	-0.0285616411561815	0.002	0.024	1
ZNF850	0.00531447027198459	-0.0285616411561815	0.002	0.024	1
CCDC7	0.00917796963510376	-0.0285616411561815	0.002	0.021	1
ZNF813	0.0126121142782919	-0.0285616411561815	0.005	0.024	1
RUSC2	0.0144103131351345	-0.0285616411561815	0.005	0.024	1
FAM227B	0.0144103131351345	-0.0285616411561815	0.005	0.024	1
ALDH16A1	0.178755998892013	-0.0285616411561816	0.215	0.25	1
RPS6KA1	0.203540195668829	-0.0285903732329946	0.122	0.147	1
NAT9	0.219513608978334	-0.0285903732329946	0.122	0.146	1
PLEK	0.0265582255583354	-0.028600744835116	0.022	0.047	1
PIGN	0.051029279442671	-0.028600744835116	0.037	0.062	1
FKBP1B	0.251524440367539	-0.0286131374721867	0.105	0.125	1
EIF2S1	0.148210946569783	-0.0286131374721867	0.229	0.268	1
TMEM241	0.0442128952982346	-0.0286258569026527	0.017	0.037	1
SLC30A10	0.0754839111002505	-0.0286258569026527	0.017	0.034	1
LONRF3	0.0576310159325889	-0.0286621345698119	0.049	0.076	1
LRP1	0.133001551571226	-0.0286784833337734	0.151	0.184	1
NCLN	0.316006843653509	-0.0287080373985331	0.21	0.233	1
F8	0.00684337052723417	-0.0287163751580793	0.002	0.023	1
CYP27B1	0.00684337052723417	-0.0287163751580793	0.002	0.023	1
SLC7A4	0.00684337052723417	-0.0287163751580793	0.002	0.023	1
CAMK4	0.00785048976605609	-0.0287163751580793	0.002	0.022	1
NHLRC1	0.00785048976605609	-0.0287163751580793	0.002	0.022	1
NWD2	0.0136196050874232	-0.0287163751580793	0.002	0.02	1
DEFB4A	0.0479790562147821	-0.0287163751580793	0.002	0.014	1
MAIP1	0.160153777880669	-0.0287271980360195	0.124	0.153	1
FRMD4A	0.0046321809311024	-0.0287497686713018	0.024	0.06	1
CDC42SE2	0.151236225695706	-0.0287564824015998	0.149	0.18	1
UAP1L1	0.0075618872669246	-0.0287788787603108	0.01	0.035	1
NOD1	0.0232322492080296	-0.0287788787603108	0.012	0.033	1
HYKK	0.0363602183421004	-0.0287788787603108	0.015	0.034	1
DNLZ	0.045513390382688	-0.0287788787603108	0.015	0.033	1
ABRAXAS2	0.0871262684473598	-0.0287807493208141	0.071	0.099	1
DHX15	0.177272020333748	-0.0288314685000539	0.332	0.373	1
C4orf33	0.305847856956509	-0.0288380674633031	0.09	0.107	1
ARHGEF39	0.0579454676973438	-0.0288398951043194	0.024	0.045	1
RERG	0.0858566401078828	-0.0288398951043194	0.027	0.046	1
METAP2	0.228674755326919	-0.0288521972954555	0.366	0.403	1
PFKFB2	0.194441652991629	-0.02886799949842	0.061	0.08	1
VAX2	0.00371230404490139	-0.0288718472444014	0	0.02	1
FBXL16	0.00371230404490139	-0.0288718472444014	0	0.02	1
ZNF583	0.00371230404490139	-0.0288718472444014	0	0.02	1
MYO3A	0.00489912847938485	-0.0288718472444014	0	0.019	1
CLIP3	0.00489912847938485	-0.0288718472444014	0	0.019	1
RHCG	0.0130424319183636	-0.0288718472444014	0	0.015	1
SPTSSA	0.370484113938648	-0.0288747068720973	0.334	0.362	1
MRPL19	0.103031319551962	-0.0289223496586509	0.317	0.368	1
RASA1	0.154153410361859	-0.0289251052625447	0.071	0.093	1
ZNF808	0.0836318077955642	-0.0289576734165846	0.046	0.07	1
CIDEB	0.0456326691631896	-0.0289919467275832	0.022	0.043	1
KIAA1549	0.084269934308956	-0.0289919467275832	0.024	0.043	1
FAM160B2	0.312385587040703	-0.0290025814051462	0.122	0.141	1
DNAJC25	0.216276387006132	-0.0290145331281173	0.063	0.081	1
UPF1	0.27864448872596	-0.0290296770683781	0.244	0.272	1
MFSD14A	0.104937036972759	-0.0290498734923974	0.037	0.056	1
FAM200B	0.0895132229344783	-0.0290593954777247	0.2	0.243	1
ELP4	0.0747280949970991	-0.0290701013385554	0.066	0.095	1
CATSPER2	0.0321053075678395	-0.0290870909111461	0.01	0.028	1
ZNF436	0.0387148151153164	-0.0291447079956831	0.02	0.041	1
CENPS	0.0550172034469219	-0.0291447079956831	0.022	0.042	1
ETV2	0.0671353973392447	-0.0291447079956831	0.022	0.041	1
LACTB	0.124511646906345	-0.0291922617353544	0.122	0.153	1
NR6A1	0.0534892087295235	-0.0292157418169776	0.059	0.089	1
BORCS8	0.232135201116388	-0.0292157418169776	0.073	0.092	1
COX5B	0.374952492243143	-0.0292191845472152	0.959	0.963	1
ATP1B3	0.037123623945179	-0.029223358218884	0.327	0.392	1
MME	0.00268752566520163	-0.0292422914731383	0.002	0.027	1
MAP1A	0.00353105300985219	-0.0292422914731383	0.002	0.026	1
EDARADD	0.00861048358693492	-0.0292422914731383	0.005	0.026	1
TMEM198	0.0161958393313836	-0.0292422914731383	0.007	0.027	1
GDF11	0.0237820093692457	-0.0292422914731383	0.007	0.026	1
IFT122	0.198342164709415	-0.0292685423381791	0.078	0.099	1
FZD1	0.0580026206873238	-0.0292981838891102	0.02	0.039	1
STK26	0.251320409118337	-0.0293201676460479	0.095	0.115	1
B4GAT1	0.0806649295658703	-0.0293527528822663	0.032	0.052	1
MNAT1	0.333762115493705	-0.0293559226130478	0.232	0.254	1
USP49	0.00965109043507281	-0.0293982286199771	0.005	0.026	1
ZNF594	0.0125993484413043	-0.0293982286199771	0.005	0.024	1
KIF24	0.0143957365775857	-0.0293982286199771	0.005	0.024	1
TRAF6	0.0417176185801594	-0.0294060449067589	0.037	0.063	1
CHAC2	0.0185754391283166	-0.0294523794350782	0.015	0.038	1
TNFRSF4	0.0262295403995436	-0.0294523794350782	0.01	0.029	1
ZSCAN32	0.0395761800687978	-0.0294523794350782	0.017	0.037	1
C17orf67	0.0395761800687978	-0.0294523794350782	0.017	0.037	1
PML	0.0961156132307998	-0.0295371587137785	0.354	0.41	1
TMEM178B	0.00596306258750677	-0.0295549076088223	0.002	0.023	1
DCLRE1A	0.00683960967082711	-0.0295549076088223	0.002	0.023	1
AL136531.2	0.00785048976605609	-0.0295549076088223	0.002	0.022	1
SDR42E2	0.011863684626414	-0.0295549076088223	0.002	0.02	1
WDR72	0.00377987534802719	-0.0295706165129113	0.239	0.323	1
AC106886.6	0.0205992651270774	-0.0296072997080741	0.012	0.034	1
PPP1CA	0.0807156892343434	-0.0296345906562888	0.583	0.659	1
EOGT	0.154482017143226	-0.029656572921108	0.061	0.082	1
FUT11	0.035345430675369	-0.0296584455040874	0.024	0.048	1
GLB1L2	0.0711863506662845	-0.0296584455040874	0.027	0.047	1
PTCH1	0.136781751183163	-0.0296584455040874	0.024	0.04	1
MBTPS2	0.0281035348257425	-0.0297083889447683	0.032	0.059	1
CRAMP1	0.0972614880750027	-0.0297083889447683	0.037	0.057	1
ACOT1	0.00323257290323159	-0.02971233374699	0	0.021	1
COX6A2	0.00323257290323159	-0.02971233374699	0	0.021	1
TDRD5	0.00371243581145067	-0.02971233374699	0	0.02	1
HOXD1	0.00371243581145067	-0.02971233374699	0	0.02	1
ZFHX4	0.00371243581145067	-0.02971233374699	0	0.02	1
ITGA7	0.00371243581145067	-0.02971233374699	0	0.02	1
DSC3	0.00426419352376336	-0.02971233374699	0	0.02	1
TEKT2	0.00489926278683191	-0.02971233374699	0	0.019	1
ENHO	0.00489926278683191	-0.02971233374699	0	0.019	1
USB1	0.0210261963633554	-0.0297468140968579	0.1	0.147	1
NPHP3	0.0257172779629862	-0.029757171935737	0.039	0.07	1
TNS2	0.032545938887398	-0.0297629498304149	0.012	0.032	1
SRCIN1	0.032545938887398	-0.0297629498304149	0.012	0.032	1
PTCD1	0.0370370312903474	-0.0298123590561402	0.022	0.045	1
UBE3D	0.0629397780590714	-0.0298123590561402	0.024	0.045	1
LIG4	0.06928737817157	-0.0298123590561402	0.024	0.044	1
SH3BP2	0.0191271665058644	-0.029827454298068	0.139	0.193	1
ZNF429	0.0440040649719997	-0.0298606040789977	0.032	0.056	1
CD70	0.014654724234251	-0.0299193349728115	0.005	0.024	1
ZRANB3	0.0196179705565616	-0.0299193349728115	0.01	0.03	1
RNF215	0.0251340582823501	-0.0299193349728115	0.01	0.029	1
ZNF281	0.0642474461236235	-0.0299414723832905	0.083	0.116	1
C5orf63	0.147058449810908	-0.0299537623162617	0.059	0.08	1
MREG	0.207548094581904	-0.0299537623162617	0.061	0.079	1
FREM1	0.0606270455920013	-0.0299669907428731	0.022	0.042	1
WDR5	0.0775657307929234	-0.029985018008671	0.098	0.131	1
MINDY1	0.0683494741454301	-0.0300135210372084	0.032	0.054	1
ABCB8	0.160889676475144	-0.0300135210372086	0.139	0.169	1
PIGZ	0.0334959743257895	-0.0300589652606978	0.039	0.068	1
B3GALNT1	0.170513801196359	-0.0300589652606978	0.046	0.064	1
PITPNM2	0.00577685427499065	-0.0300764603549435	0.005	0.028	1
MAN1C1	0.00659994564856337	-0.0300764603549435	0.005	0.027	1
ICA1L	0.0128198529093245	-0.0300764603549435	0.005	0.024	1
ZC2HC1C	0.0161732918499963	-0.0300764603549435	0.007	0.027	1
HRCT1	0.0184371782442834	-0.0300764603549435	0.007	0.027	1
GFER	0.264811172901046	-0.0300781182620809	0.2	0.227	1
VTI1B	0.384338547684561	-0.0300792729247795	0.378	0.4	1
ERBB4	0.962047950910495	-0.0300857261892911	0.093	0.091	1
TRIM7	0.0206931308131209	-0.0301223456029769	0.017	0.041	1
ANKRD44	0.0334548232891955	-0.0301223456029769	0.015	0.035	1
GTF3C1	0.0339348629770686	-0.0301323934503182	0.156	0.205	1
DCUN1D4	0.14453363414163	-0.0301467441268813	0.066	0.088	1
GGPS1	0.0803919002091322	-0.0301671446853704	0.032	0.052	1
UGT1A10	0.805016653751569	-0.0301671446853704	0.029	0.027	1
VDR	0.161477391040365	-0.0302306080323499	0.085	0.109	1
ARHGAP24	0.00843814165397352	-0.0302343312460384	0.005	0.026	1
CCDC150	0.00964130066202602	-0.0302343312460384	0.005	0.026	1
SSTR2	0.0110159517252927	-0.0302343312460384	0.005	0.025	1
GNB5	0.0804552141515676	-0.0302485585868559	0.12	0.155	1
FSCN1	0.874587217630282	-0.0302485585868559	0.115	0.116	1
GEMIN4	0.0237727955391107	-0.0302536350520993	0.044	0.076	1
GSPT1	0.31294455265093	-0.0302550426823665	0.324	0.352	1
NIPAL3	0.127566497429391	-0.0303108131763909	0.105	0.134	1
HACD4	0.00326598998043217	-0.0303635216817195	0.022	0.058	1
CROCC	0.0645438047213362	-0.0303635216817195	0.039	0.063	1
KLHDC10	0.169206768514771	-0.0303761220235718	0.085	0.109	1
NSUN2	0.213545353026161	-0.0303875938808942	0.129	0.154	1
GPRIN1	0.00519671014616475	-0.0303929529654628	0.002	0.024	1
ZNF85	0.00519671014616475	-0.0303929529654628	0.002	0.024	1
NDRG4	0.00683960967082711	-0.0303929529654628	0.002	0.023	1
ZNF681	0.00785048976605609	-0.0303929529654628	0.002	0.022	1
FBXO6	0.160188384405922	-0.0304151462251759	0.095	0.12	1
TMEM184A	0.186978021112675	-0.0304247678804166	0.139	0.167	1
ZNF527	0.0143847886533622	-0.0304352452348945	0.012	0.036	1
SHLD2	0.111809933482014	-0.0304447155470404	0.061	0.085	1
THOC1	0.198473740755732	-0.0304447155470404	0.061	0.08	1
F2R	0.0474091598906529	-0.0304765317414261	0.024	0.046	1
RINL	0.0538947635448393	-0.0305168479409257	0.037	0.061	1
RRP12	0.119215912938925	-0.0305222723100295	0.08	0.107	1
CDC42SE1	0.0808263791332652	-0.0305317233093147	0.156	0.196	1
ZCWPW2	0.00281533313056901	-0.0305523308833194	0	0.021	1
TACR2	0.00281533313056901	-0.0305523308833194	0	0.021	1
AL121899.2	0.00281533313056901	-0.0305523308833194	0	0.021	1
SLC1A7	0.00323269443438748	-0.0305523308833194	0	0.021	1
FADS6	0.00323269443438748	-0.0305523308833194	0	0.021	1
C7orf57	0.00371255959464144	-0.0305523308833194	0	0.02	1
SEC24C	0.130317144072839	-0.0305629830973947	0.134	0.166	1
KCNC3	0.0410422217179392	-0.0305928003226019	0.012	0.03	1
DCAF1	0.079641430047019	-0.030594703100864	0.056	0.082	1
ZNF33B	0.234538074443509	-0.0305964310045515	0.107	0.129	1
WDR26	0.163666269078473	-0.0305980070822612	0.149	0.179	1
POGLUT1	0.117334096347038	-0.030669063075155	0.078	0.104	1
CC2D1B	0.189248917353118	-0.030669063075155	0.083	0.105	1
CMC1	0.0901932272269188	-0.0306912760684371	0.288	0.335	1
PRMT6	0.0821079371352076	-0.03070855547438	0.046	0.07	1
C19orf73	0.0250913483775518	-0.0307510992165998	0.01	0.029	1
TENT2	0.238085914298292	-0.0307745476567368	0.112	0.134	1
SNX1	0.181503124144566	-0.0307872520035831	0.249	0.284	1
COA1	0.249455672630455	-0.0307936569304299	0.215	0.243	1
POC5	0.0320575550435791	-0.0308256207157807	0.029	0.055	1
MISP3	0.0809051402227509	-0.0308256207157807	0.034	0.055	1
ZXDB	0.14697492352197	-0.0308615772652034	0.046	0.065	1
UBE4A	0.188183500502998	-0.0308733770520664	0.141	0.169	1
CBR4	0.103212040288266	-0.0309310306593189	0.063	0.089	1
DLL4	0.0469811336079397	-0.0309460367705926	0.015	0.033	1
TAPT1	0.0502592545759513	-0.0309810770290408	0.027	0.049	1
