	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
SMC4	7.63473881392362e-05	0.332245531404319	0.542	0.496	1	Epithelial cells 1	SMC4
ACTN1	0.00010398609071302	0.309347002922947	0.817	0.811	1	Epithelial cells 1	ACTN1
MTHFD2	0.000513683939378889	0.342801535669127	0.533	0.501	1	Epithelial cells 1	MTHFD2
TNFAIP2	0.000841721666090613	0.425898027824651	0.754	0.756	1	Epithelial cells 1	TNFAIP2
KLK10	0.00194097944357835	0.522774359561243	0.455	0.431	1	Epithelial cells 1	KLK10
RPS3A	1.43990640249573e-104	1.0666807037588	1	1	2.21457604703844e-100	Epithelial cells 2	RPS3A
RPL5	1.77283506430604e-91	1.21944988372765	1	0.998	2.72662032890269e-87	Epithelial cells 2	RPL5
BEX3	1.86119686678412e-90	1.28297059771335	0.496	0.083	2.86252078111397e-86	Epithelial cells 2	BEX3
FOLR1	3.46183778379216e-89	1.40746185508153	0.381	0.031	5.32430651147234e-85	Epithelial cells 2	FOLR1
LTF	4.86211074585098e-89	4.05718425269502	0.341	0.014	7.47792632711881e-85	Epithelial cells 2	LTF
RPS8	3.28635264381687e-87	1.02975927401729	1	0.999	5.05441036619034e-83	Epithelial cells 2	RPS8
PGR	2.32848987358653e-86	1.0709294965105	0.329	0.01	3.58121742557609e-82	Epithelial cells 2	PGR
EYA2	5.61412754483345e-86	1.03760856341664	0.415	0.048	8.63452816395384e-82	Epithelial cells 2	EYA2
IFITM2	3.88585186241191e-85	1.48582269501997	0.876	0.547	5.97644016438951e-81	Epithelial cells 2	IFITM2
SLC39A8	5.06837330057096e-84	1.43706783887401	0.436	0.067	7.79515813627813e-80	Epithelial cells 2	SLC39A8
CHGA	1.37700744918257e-83	3.18303670518661	0.298	0.004	2.1178374568428e-79	Epithelial cells 2	CHGA
RGS10	5.52868019147485e-83	1.58397116942922	0.512	0.122	8.50311013448832e-79	Epithelial cells 2	RGS10
SOX17	1.36698268750176e-81	1.74582640152136	0.569	0.162	2.10241937337771e-77	Epithelial cells 2	SOX17
RPL17	6.44501441241306e-81	1.28608217290648	0.984	0.889	9.91243216629128e-77	Epithelial cells 2	RPL17
RPL7A	7.07779395239243e-81	1.03191790098045	1	1	1.08856470987796e-76	Epithelial cells 2	RPL7A
LDHB	7.47307459346507e-80	1.20114223471337	0.334	0.021	1.14935887247493e-75	Epithelial cells 2	LDHB
BPIFB1	7.59350371393898e-78	4.24467482861492	0.345	0.03	1.16788087120382e-73	Epithelial cells 2	BPIFB1
RPS24	1.15739503388496e-77	0.986455470209854	1	1	1.78007356211507e-73	Epithelial cells 2	RPS24
RPL14	6.31488225102816e-77	1.09114006507247	1	0.998	9.7122889020813e-73	Epithelial cells 2	RPL14
RPS13	9.55629289325641e-76	1.01403091936282	1	0.998	1.46975784698284e-71	Epithelial cells 2	RPS13
RPL15	1.23637779795548e-75	0.980646761527401	1	0.999	1.90154905325553e-71	Epithelial cells 2	RPL15
VIM	3.01915379099514e-74	2.27274123595747	0.752	0.425	4.64345853055052e-70	Epithelial cells 2	VIM
RPS4X	3.79325265220036e-74	0.850039928063556	1	0.999	5.83402257908416e-70	Epithelial cells 2	RPS4X
SLPI	1.26871546195907e-72	4.07637161466667	0.995	0.981	1.95128438049305e-68	Epithelial cells 2	SLPI
RPL12	9.27415188121729e-72	1.1421926334887	1	0.998	1.42636455933122e-67	Epithelial cells 2	RPL12
RPL29	9.78077520676583e-72	1.16105018288195	1	0.999	1.50428322680058e-67	Epithelial cells 2	RPL29
WFDC2	1.18309381235138e-71	2.52986730967128	0.964	0.879	1.81959828339642e-67	Epithelial cells 2	WFDC2
RPL11	3.21764976969921e-71	0.813817371431741	1	1	4.94874534579739e-67	Epithelial cells 2	RPL11
RPS6	5.76342840641497e-69	0.91665645447885	1	0.999	8.86415288906623e-65	Epithelial cells 2	RPS6
RPL3	9.64848339214303e-68	1.11150469169445	1	1	1.4839367457116e-63	Epithelial cells 2	RPL3
RPSA	2.29219168308345e-67	1.16052118156165	0.998	0.996	3.52539080858235e-63	Epithelial cells 2	RPSA
PPIB	2.49909308229198e-67	0.944747835170436	1	0.999	3.84360516056507e-63	Epithelial cells 2	PPIB
RPLP1	2.99716283263709e-67	0.701235168719401	1	1	4.60963643659584e-63	Epithelial cells 2	RPLP1
RPL22	4.02649584712771e-67	0.71003171768502	1	0.996	6.19275061288242e-63	Epithelial cells 2	RPL22
RPL34	4.07406827212067e-67	0.819168783754917	1	0.998	6.2659170025216e-63	Epithelial cells 2	RPL34
STC1	2.18318515607157e-66	1.00657076080446	0.255	0.007	3.35773877003808e-62	Epithelial cells 2	STC1
PKHD1L1	2.18137037658827e-65	0.770091742434328	0.285	0.019	3.35494763919275e-61	Epithelial cells 2	PKHD1L1
RPL32	5.492785870333e-64	1.0423748648509	1	0.998	8.44790466857215e-60	Epithelial cells 2	RPL32
RPS25	1.47719586789872e-63	0.707092113516854	1	0.998	2.27192724482823e-59	Epithelial cells 2	RPS25
SPCS1	1.28459153922065e-62	0.745695177806499	0.986	0.947	1.97570178732136e-58	Epithelial cells 2	SPCS1
ESPN	1.50672225845325e-62	1.16495789349381	0.677	0.338	2.31733883350109e-58	Epithelial cells 2	ESPN
RPL26	2.17051523494297e-62	0.930368228358287	1	0.998	3.33825243134228e-58	Epithelial cells 2	RPL26
TFF3	4.93858636327019e-61	2.87803460188053	0.928	0.855	7.59554582670956e-57	Epithelial cells 2	TFF3
ASRGL1	7.45545368626989e-61	1.17212993007961	0.91	0.719	1.14664877694831e-56	Epithelial cells 2	ASRGL1
CYB5A	1.34247349483798e-60	0.854827789042574	0.919	0.699	2.06472423506082e-56	Epithelial cells 2	CYB5A
SIX1	8.94141440489591e-59	0.632831923911245	0.323	0.045	1.37518953547299e-54	Epithelial cells 2	SIX1
RPL30	1.43100442002668e-58	0.778834505573085	1	0.999	2.20088479800104e-54	Epithelial cells 2	RPL30
C2orf88	2.84154797372707e-58	0.884124835979626	0.388	0.085	4.37030078359223e-54	Epithelial cells 2	C2orf88
EEF1A1	8.14475264964159e-58	0.806376292455179	1	1	1.25266295751488e-53	Epithelial cells 2	EEF1A1
RPL7	2.90269553659232e-57	1.33079050826436	1	0.994	4.46434573527898e-53	Epithelial cells 2	RPL7
RPS5	1.01967876436631e-56	0.814078257692363	1	0.998	1.56826593959538e-52	Epithelial cells 2	RPS5
NME2	3.55245907043682e-56	0.708623730930975	1	0.993	5.46368205033182e-52	Epithelial cells 2	NME2
NPDC1	6.19070229703539e-56	0.886313131497317	0.817	0.496	9.52130013284043e-52	Epithelial cells 2	NPDC1
ALPP	1.70639405060228e-55	1.82527353066569	0.273	0.029	2.62443404982631e-51	Epithelial cells 2	ALPP
ALDOA	1.86023459055701e-55	0.95207925933924	0.991	0.982	2.86104080027667e-51	Epithelial cells 2	ALDOA
DMKN	2.56943334564767e-55	1.02604740763867	0.82	0.524	3.95178848560612e-51	Epithelial cells 2	DMKN
EPHX1	3.56587666773655e-55	0.923588786316572	0.842	0.55	5.48431831497882e-51	Epithelial cells 2	EPHX1
LGALS1	9.79862677622743e-55	1.16521464490708	0.734	0.379	1.50702879818378e-50	Epithelial cells 2	LGALS1
RPS15A	5.7866375647584e-53	0.641574782200659	1	1	8.89984857459842e-49	Epithelial cells 2	RPS15A
RPL4	1.09844528432909e-52	0.772511773972697	1	0.992	1.68940884729814e-48	Epithelial cells 2	RPL4
HMGN3	1.16835014904671e-52	0.712397649113262	0.882	0.594	1.79692252923384e-48	Epithelial cells 2	HMGN3
CAPS	1.47687293535426e-52	1.5747572491457	0.815	0.524	2.27143057457485e-48	Epithelial cells 2	CAPS
TMEM205	3.88003168965494e-52	0.860522049461524	0.971	0.859	5.96748873868929e-48	Epithelial cells 2	TMEM205
RPS3	4.05175918716013e-52	0.767787636803458	1	0.999	6.23160562985227e-48	Epithelial cells 2	RPS3
TNC	1.66818587429765e-51	1.05318399629818	0.294	0.044	2.56566987466978e-47	Epithelial cells 2	TNC
ATP5F1A	3.01317400720289e-51	0.780198328050086	0.934	0.793	4.63426162307804e-47	Epithelial cells 2	ATP5F1A
ENTPD3	3.77654803875673e-51	0.511953489983832	0.26	0.029	5.80833088360786e-47	Epithelial cells 2	ENTPD3
SCGB1D2	4.79421629841768e-51	1.92439135883131	0.293	0.047	7.37350466696639e-47	Epithelial cells 2	SCGB1D2
EEF1G	5.04842709592286e-51	0.84177696765996	0.885	0.657	7.76448087352935e-47	Epithelial cells 2	EEF1G
EID1	2.04276077999485e-50	0.771529877847372	0.91	0.69	3.14176607963209e-46	Epithelial cells 2	EID1
TMA7	2.58621038584813e-50	0.627244247883658	1	0.987	3.97759157343443e-46	Epithelial cells 2	TMA7
RPL13	3.54935311079098e-50	0.644245505742933	1	1	5.45890508439652e-46	Epithelial cells 2	RPL13
RPL6	5.10047785407786e-50	0.748490185823825	1	1	7.84453493957175e-46	Epithelial cells 2	RPL6
KIAA1324	7.18845156507718e-50	1.33786723827545	0.424	0.135	1.10558385070887e-45	Epithelial cells 2	KIAA1324
RPL8	1.44233118467617e-49	0.660653820588573	1	1	2.21830536203196e-45	Epithelial cells 2	RPL8
PGAM1	2.15698702782926e-47	0.793731936062239	0.955	0.838	3.31744604880139e-43	Epithelial cells 2	PGAM1
MIF	2.74672165405508e-47	0.74329863299275	1	0.996	4.22445790393672e-43	Epithelial cells 2	MIF
SELENOM	2.95280017123778e-47	1.0996461710798	0.354	0.09	4.5414066633637e-43	Epithelial cells 2	SELENOM
HCLS1	5.94313002722332e-47	0.586151035465547	0.266	0.036	9.14053398186947e-43	Epithelial cells 2	HCLS1
THSD4	1.00543922812507e-46	1.25414231663727	0.418	0.139	1.54636553285635e-42	Epithelial cells 2	THSD4
RPL10A	2.44723407026353e-46	0.783205895119141	1	0.999	3.76384600006532e-42	Epithelial cells 2	RPL10A
NACA	5.06378009545739e-46	0.618438159137126	1	0.998	7.78809378681346e-42	Epithelial cells 2	NACA
RPS7	5.86157330010376e-46	0.721419303211499	1	1	9.01509973555959e-42	Epithelial cells 2	RPS7
RACK1	1.19894950673363e-45	0.65687335956275	1	1	1.84398434135633e-41	Epithelial cells 2	RACK1
EEF1B2	2.06796387944338e-45	0.838343854227299	1	0.988	3.18052844658392e-41	Epithelial cells 2	EEF1B2
RPL37A	4.62363385968161e-45	0.614013627890259	1	0.998	7.11114887619031e-41	Epithelial cells 2	RPL37A
COL1A2	4.62464717551591e-45	1.12575561494751	0.287	0.054	7.11270735594346e-41	Epithelial cells 2	COL1A2
SEC11C	5.78998895877584e-45	0.994167877337304	0.847	0.637	8.90500301859725e-41	Epithelial cells 2	SEC11C
PKM	2.54342982149316e-44	0.629840424123783	1	0.999	3.91179506545648e-40	Epithelial cells 2	PKM
RPL37	9.12305922420976e-44	0.54677216859418	1	0.999	1.40312650868346e-39	Epithelial cells 2	RPL37
RPS12	2.11933009962694e-43	0.578573764484428	1	0.999	3.25952969322623e-39	Epithelial cells 2	RPS12
RPLP0	4.85600797188533e-43	0.650330847965092	1	1	7.46854026075964e-39	Epithelial cells 2	RPLP0
TCEAL9	5.29387288053603e-43	0.514099077583523	0.354	0.084	8.14197649026442e-39	Epithelial cells 2	TCEAL9
RPL9	6.65852386597189e-43	0.75664355106761	1	0.999	1.02408097058648e-38	Epithelial cells 2	RPL9
SH3BP5	7.26112921700371e-42	0.417153226102543	0.278	0.051	1.11676167357517e-37	Epithelial cells 2	SH3BP5
SCGB2A1	9.4372905157927e-42	2.14284747931684	0.792	0.6	1.45145528132892e-37	Epithelial cells 2	SCGB2A1
UQCRB	2.21104285576402e-41	0.677390092800412	1	0.989	3.40058391216506e-37	Epithelial cells 2	UQCRB
RPL41	1.58326631875567e-40	0.478459015660587	1	1	2.43506359824623e-36	Epithelial cells 2	RPL41
ENO1	2.9767101115006e-40	0.767245708183215	0.996	0.994	4.57818015148793e-36	Epithelial cells 2	ENO1
LCN12	9.72921074320616e-40	0.51150208789648	0.269	0.053	1.49635261230511e-35	Epithelial cells 2	LCN12
RPS23	1.16989479652599e-39	0.687764688590114	1	0.998	1.79929819705697e-35	Epithelial cells 2	RPS23
BNIP3	1.53140208610633e-39	1.06691260475018	0.567	0.28	2.35529640843153e-35	Epithelial cells 2	BNIP3
RNASET2	1.85777196309233e-39	0.667002009715124	0.975	0.897	2.85725327923601e-35	Epithelial cells 2	RNASET2
CFD	5.74658091097513e-39	1.85188235285167	0.4	0.152	8.83824144107975e-35	Epithelial cells 2	CFD
RPL18A	1.62319134388275e-38	0.652603280540047	1	0.999	2.49646828689167e-34	Epithelial cells 2	RPL18A
NME4	5.25310994801407e-38	0.71884989079659	0.697	0.454	8.07928310004564e-34	Epithelial cells 2	NME4
RPL18	8.35923867688334e-38	0.552613881160691	1	0.998	1.28565090850466e-33	Epithelial cells 2	RPL18
FBLN1	8.41804612034194e-38	1.14846400852389	0.636	0.361	1.29469549330859e-33	Epithelial cells 2	FBLN1
CSTB	1.10622878763579e-37	0.70801948537469	1	0.998	1.70137987538384e-33	Epithelial cells 2	CSTB
RPS27A	1.63493976875719e-37	0.574268615879181	1	1	2.51453736434856e-33	Epithelial cells 2	RPS27A
CHCHD10	1.64225609147135e-37	0.680595812904244	0.943	0.844	2.52578986868294e-33	Epithelial cells 2	CHCHD10
TNNC1	2.7750863722163e-37	1.16033242352734	0.257	0.052	4.26808284046867e-33	Epithelial cells 2	TNNC1
GPC4	9.34540660252479e-37	0.591755351279886	0.298	0.078	1.43732353546831e-32	Epithelial cells 2	GPC4
TALDO1	1.40982603630755e-36	0.836124812894185	0.989	0.968	2.16831244384102e-32	Epithelial cells 2	TALDO1
ANXA5	1.42691476620144e-36	0.883651325860634	0.952	0.898	2.19459491041781e-32	Epithelial cells 2	ANXA5
PARK7	1.62895693754667e-36	0.481873689736652	0.996	0.979	2.50533576994678e-32	Epithelial cells 2	PARK7
NNMT	2.14735663782212e-36	1.70361661941384	0.339	0.112	3.30263450897042e-32	Epithelial cells 2	NNMT
SORD	2.609356145615e-36	0.659323715177124	0.79	0.529	4.01318975195587e-32	Epithelial cells 2	SORD
OSTC	5.36581295338788e-36	0.648153951304045	0.969	0.917	8.25262032231056e-32	Epithelial cells 2	OSTC
SCNN1B	8.73359093782692e-36	0.776240090090928	0.26	0.059	1.34322628623778e-31	Epithelial cells 2	SCNN1B
CNDP2	1.26090774590639e-35	0.648519102635682	0.811	0.595	1.93927611320402e-31	Epithelial cells 2	CNDP2
PRDX4	1.99236797795065e-35	0.64641078422997	0.969	0.904	3.06426195008811e-31	Epithelial cells 2	PRDX4
BRK1	3.72757628324255e-35	0.508535350727837	0.993	0.957	5.73301232362705e-31	Epithelial cells 2	BRK1
MED24	8.7138710652599e-35	1.29603707437108	0.627	0.404	1.34019336983697e-30	Epithelial cells 2	MED24
EBPL	2.60971924605171e-34	0.518463983790827	0.731	0.466	4.01374820042753e-30	Epithelial cells 2	EBPL
EIF3E	3.31180446644198e-34	0.777039419586845	0.943	0.841	5.09355526938777e-30	Epithelial cells 2	EIF3E
COX5A	8.89087744038094e-34	0.509361714610492	1	0.987	1.36741695033059e-29	Epithelial cells 2	COX5A
IGF1R	1.01657694777741e-33	0.476401309530538	0.338	0.107	1.56349534568166e-29	Epithelial cells 2	IGF1R
MRPS21	1.22451379609368e-33	0.564621935686164	0.867	0.567	1.88330221839208e-29	Epithelial cells 2	MRPS21
C1QBP	2.7021672446319e-33	0.67145137005072	0.926	0.813	4.15593322224386e-29	Epithelial cells 2	C1QBP
FAU	6.10857670356824e-33	0.470026314257482	1	0.999	9.39499097008796e-29	Epithelial cells 2	FAU
RPS14	6.77110237331903e-33	0.505369683872618	1	0.998	1.04139554501647e-28	Epithelial cells 2	RPS14
IMPDH2	1.0139158029269e-32	1.06671764841651	0.867	0.705	1.55940250490158e-28	Epithelial cells 2	IMPDH2
RPL31	1.12631532622171e-32	0.559554397000902	1	0.998	1.73227297172899e-28	Epithelial cells 2	RPL31
MSX1	2.1013353411743e-32	0.880969103680415	0.294	0.089	3.23185375472607e-28	Epithelial cells 2	MSX1
RPL19	2.19222100386036e-32	0.460602186194638	1	0.999	3.37163590393723e-28	Epithelial cells 2	RPL19
ATP5ME	3.24383787688474e-32	0.594766873724254	0.986	0.948	4.98902265464873e-28	Epithelial cells 2	ATP5ME
MUC5B	5.07284012011585e-32	2.32643066115709	0.817	0.691	7.80202810473817e-28	Epithelial cells 2	MUC5B
PRDX2	9.16672024413771e-32	0.549043847069001	0.993	0.95	1.40984157354838e-27	Epithelial cells 2	PRDX2
NDUFA4	1.14056317328327e-31	0.430970201373934	1	0.993	1.75418616050967e-27	Epithelial cells 2	NDUFA4
EIF5A	3.73715728864147e-31	0.540994563429825	0.973	0.89	5.74774790993059e-27	Epithelial cells 2	EIF5A
SEC61B	5.35755771074894e-31	0.510916957516325	1	0.999	8.23992375913186e-27	Epithelial cells 2	SEC61B
LRIG1	5.82317252246597e-31	0.731903283531772	0.323	0.11	8.95603933955267e-27	Epithelial cells 2	LRIG1
PAM	7.05608854590406e-31	1.62610426775224	0.451	0.235	1.08522641836004e-26	Epithelial cells 2	PAM
TKT	7.12178584559707e-31	1.26131885032316	0.95	0.9	1.09533066305283e-26	Epithelial cells 2	TKT
SLC7A2	7.78268392055066e-31	0.473854422207568	0.269	0.073	1.19697678698069e-26	Epithelial cells 2	SLC7A2
ATP5MC3	1.12608709796852e-30	0.488600744002305	0.996	0.988	1.73192195667559e-26	Epithelial cells 2	ATP5MC3
SEC11A	1.34492179262393e-30	0.478551339795144	0.975	0.913	2.06848971705561e-26	Epithelial cells 2	SEC11A
RPS17	3.22264460003987e-30	0.610919402126634	0.919	0.792	4.95642739486132e-26	Epithelial cells 2	RPS17
RPS28	3.82520283565195e-30	0.538341044423722	1	0.999	5.8831619612327e-26	Epithelial cells 2	RPS28
NQO1	5.4445625228486e-30	0.421305411331925	0.675	0.951	8.37373716014114e-26	Epithelial cells 2	NQO1
MUC5AC	1.24457847686431e-29	1.33593919343606	0.544	0.299	1.91416169741731e-25	Epithelial cells 2	MUC5AC
C4orf3	1.72766738901837e-29	0.470770690187128	0.953	0.833	2.65715244431025e-25	Epithelial cells 2	C4orf3
CXCL17	2.0284968982608e-29	0.84328040763773	0.668	0.4	3.1198282295251e-25	Epithelial cells 2	CXCL17
PRXL2A	2.66216379749451e-29	0.538679642431125	0.772	0.547	4.09440792054656e-25	Epithelial cells 2	PRXL2A
CSRP2	2.92093363435484e-29	0.539483519343436	0.35	0.131	4.49239592963775e-25	Epithelial cells 2	CSRP2
FGFR1	3.15555847661389e-29	0.402966109568611	0.264	0.073	4.85324893703217e-25	Epithelial cells 2	FGFR1
TXNL1	3.17653088628703e-29	0.498053284072173	0.803	0.6	4.88550450310946e-25	Epithelial cells 2	TXNL1
NPM1	3.67628672182011e-29	0.622906069259342	1	0.998	5.65412897815933e-25	Epithelial cells 2	NPM1
TMED10	4.47099375806689e-29	0.567484224842126	0.991	0.966	6.87638839990687e-25	Epithelial cells 2	TMED10
SEC61G	5.1519605007286e-29	0.469288881343253	0.993	0.988	7.92371525012058e-25	Epithelial cells 2	SEC61G
ATP5PB	5.44960905277592e-29	0.470846206395517	0.975	0.908	8.38149872316937e-25	Epithelial cells 2	ATP5PB
NDUFV3	6.99859692726226e-29	0.577752858610151	0.598	0.365	1.07638420741294e-24	Epithelial cells 2	NDUFV3
MESP1	1.4972178663413e-28	0.676396822074756	0.354	0.145	2.30272107843292e-24	Epithelial cells 2	MESP1
GAPDH	1.8500506763667e-28	0.423798696626903	1	1	2.84537794025199e-24	Epithelial cells 2	GAPDH
LMAN1	2.93317551761305e-28	0.70863603394974	0.88	0.746	4.51122394608887e-24	Epithelial cells 2	LMAN1
PLTP	4.56865719460291e-28	0.570441134915965	0.296	0.099	7.02659476529927e-24	Epithelial cells 2	PLTP
ATP6V0B	2.56534148122327e-27	0.499123730414312	0.964	0.891	3.94549519812139e-23	Epithelial cells 2	ATP6V0B
DMAC1	3.52530902086663e-27	0.464315889686438	0.677	0.438	5.42192527409287e-23	Epithelial cells 2	DMAC1
PDIA3	4.80995588411282e-27	0.559189947108076	0.995	0.983	7.39771214976552e-23	Epithelial cells 2	PDIA3
ASAH1	5.00039572185933e-27	0.538488658767112	0.898	0.763	7.69060862021965e-23	Epithelial cells 2	ASAH1
ASPH	5.12951720187346e-27	0.457987563698627	0.826	0.605	7.88919745648138e-23	Epithelial cells 2	ASPH
MRPL15	6.131612104846e-27	0.51229217798052	0.634	0.41	9.43041941725315e-23	Epithelial cells 2	MRPL15
DEFB1	7.78645229729896e-27	1.67729779535786	0.747	0.637	1.19755636332458e-22	Epithelial cells 2	DEFB1
STX18	1.64072734837738e-26	0.71279166344105	0.603	0.389	2.52343866180441e-22	Epithelial cells 2	STX18
CD74	1.99747215457062e-26	0.84034907094122	0.996	0.927	3.07211217372961e-22	Epithelial cells 2	CD74
RPLP2	3.15378237374243e-26	0.620521442074708	1	0.998	4.85051729081586e-22	Epithelial cells 2	RPLP2
RPL39	3.39577476722572e-26	0.496287183403897	1	0.998	5.22270159199315e-22	Epithelial cells 2	RPL39
PRDX3	6.12687075378169e-26	0.446624566744441	0.955	0.864	9.42312721931624e-22	Epithelial cells 2	PRDX3
IMPDH1	2.96422735637786e-25	0.364233559288494	0.285	0.097	4.55898167410914e-21	Epithelial cells 2	IMPDH1
ST6GALNAC1	3.27306615591921e-25	0.754551535251834	0.709	0.531	5.03397574780375e-21	Epithelial cells 2	ST6GALNAC1
MANF	3.68159759241313e-25	0.636333750336402	0.869	0.727	5.6622970971314e-21	Epithelial cells 2	MANF
EIF3H	6.87940009747828e-25	0.534861504979413	0.964	0.927	1.05805173499216e-20	Epithelial cells 2	EIF3H
ATP5MPL	7.39227111422237e-25	0.396691167655057	0.998	0.962	1.1369312973674e-20	Epithelial cells 2	ATP5MPL
NDUFS8	7.51736348150163e-25	0.401286860707844	0.982	0.92	1.15617050345495e-20	Epithelial cells 2	NDUFS8
APRT	9.51030941992416e-25	0.443224627788955	0.975	0.911	1.46268558878434e-20	Epithelial cells 2	APRT
TCEAL4	1.44957105129256e-24	0.445604031323967	0.718	0.499	2.22944027688795e-20	Epithelial cells 2	TCEAL4
LTBP1	1.56589599275534e-24	0.736595994601623	0.325	0.138	2.40834803685772e-20	Epithelial cells 2	LTBP1
RPS2	2.39333429922338e-24	0.556251407531374	0.993	0.985	3.68094815220555e-20	Epithelial cells 2	RPS2
ATP5MC1	4.36003503779202e-24	0.462420511459305	0.984	0.941	6.70573388812413e-20	Epithelial cells 2	ATP5MC1
CEBPD	4.61158559919918e-24	0.627676539676401	0.715	0.493	7.09261865156834e-20	Epithelial cells 2	CEBPD
TPI1	6.04054808328402e-24	0.385333703929333	1	1	9.29036295209082e-20	Epithelial cells 2	TPI1
SPRY1	8.44175680722692e-24	0.740624164570003	0.382	0.186	1.2983421969515e-19	Epithelial cells 2	SPRY1
PABPC1	1.37485060991762e-23	0.752943446805855	0.996	0.993	2.1145202380533e-19	Epithelial cells 2	PABPC1
RPS9	1.51256497812964e-23	0.498050994687078	1	1	2.32632493636339e-19	Epithelial cells 2	RPS9
RPS20	1.7940449654259e-23	0.542185114339773	0.987	0.971	2.75924115682503e-19	Epithelial cells 2	RPS20
RPL23A	5.1658459984472e-23	0.443372144768213	1	0.998	7.9450711456118e-19	Epithelial cells 2	RPL23A
CP	5.27894480457059e-23	0.683484846392671	0.707	0.466	8.11901710942957e-19	Epithelial cells 2	CP
IL1R1	6.57560827676889e-23	0.518820433166852	0.251	0.087	1.01132855296706e-18	Epithelial cells 2	IL1R1
