	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
NOP56	0.85959993997099	0.0137488388632934	0.263	0.258	1
RICTOR	0.708218411773479	0.0137460455924893	0.112	0.105	1
THOP1	0.839662765650695	0.0137460455924893	0.116	0.112	1
PCID2	0.619889137934587	0.0137315006095438	0.246	0.23	1
ING3	0.500044545266406	0.0137253974642963	0.074	0.063	1
FOXK1	0.533172712147922	0.0137253974642963	0.07	0.06	1
KCND2	0.11431929020764	0.0137026210058779	0.021	0.01	1
RYR2	0.114872902742922	0.0137026210058779	0.021	0.01	1
PPP1R9A	0.114872902742922	0.0137026210058779	0.021	0.01	1
ZNF296	0.153785783669061	0.0137026210058779	0.021	0.011	1
ZNF549	0.153785783669061	0.0137026210058779	0.021	0.011	1
FAM131B	0.198960514445244	0.0137026210058779	0.021	0.011	1
AC114490.3	0.261384906710113	0.0137026210058779	0.018	0.01	1
EMP2	0.745289465941618	0.0136944980202838	0.368	0.36	1
TRIM73	0.268866649609447	0.0136449272815034	0.06	0.044	1
NPHP1	0.298247449946624	0.0136449272815034	0.06	0.045	1
MAST4	0.390131502421242	0.0136449272815034	0.06	0.047	1
ARSG	0.454821697376221	0.0136449272815034	0.056	0.046	1
TMEM165	0.511053596334004	0.0136370268146171	0.386	0.361	1
DNAJC10	0.492810815522901	0.0136176291038303	0.26	0.239	1
HDGF	0.624792026590253	0.0136176291038303	0.256	0.243	1
PPHLN1	0.515179043841325	0.0135943412362438	0.225	0.205	1
ANKZF1	0.287696948878194	0.0135912907766415	0.098	0.078	1
LTO1	0.377122084132941	0.0135912907766415	0.098	0.081	1
NDUFB6	0.539839409848299	0.0135708776591001	0.579	0.569	1
RPP25L	0.655997824240028	0.0135689929226946	0.172	0.161	1
TAF9B	0.675334254562264	0.0135689929226946	0.175	0.165	1
ZBTB7B	0.254067654343794	0.0135623014958814	0.046	0.032	1
FBXL6	0.283715726998424	0.0135623014958814	0.046	0.033	1
ZFAND1	0.640544733270424	0.0135498720237858	0.253	0.238	1
RRP8	0.430513503017376	0.013541298052206	0.133	0.116	1
BEND5	0.338588386509806	0.0135109149709054	0.084	0.068	1
USP20	0.445446718861891	0.0135109149709054	0.084	0.071	1
NECAB3	0.445446718861891	0.0135109149709054	0.084	0.071	1
SPAST	0.698464064572705	0.0135109149709054	0.077	0.071	1
HDHD5	0.674686962597015	0.0134945899974584	0.161	0.151	1
HYAL2	0.595751279093593	0.0134508531900108	0.2	0.186	1
TSC2	0.691467612333473	0.0134508531900108	0.196	0.186	1
TP53RK	0.873016802204903	0.0134508531900108	0.189	0.187	1
FAM131A	0.374141327438932	0.0134284356026885	0.07	0.056	1
YPEL4	0.376138258521266	0.0134284356026885	0.07	0.056	1
ACBD4	0.405544237109263	0.0134284356026885	0.07	0.057	1
SCFD2	0.567892536710222	0.0134284356026885	0.067	0.058	1
ENO3	0.105376768752629	0.0133902271187453	0.018	0.007	1
CEP85	0.149254269495034	0.0133902271187453	0.018	0.008	1
ATP8B3	0.149254269495034	0.0133902271187453	0.018	0.008	1
EVI2B	0.268470395822889	0.0133902271187453	0.014	0.007	1
CD22	0.268470395822889	0.0133902271187453	0.014	0.007	1
FUT2	0.268470395822889	0.0133902271187453	0.014	0.007	1
SYS1-DBNDD2	0.347394695441706	0.0133902271187453	0.014	0.008	1
CSPP1	0.478319218196914	0.0133828515469107	0.105	0.091	1
FAM234A	0.592063854381633	0.0133712270808919	0.267	0.251	1
USP47	0.761507074951502	0.0133712270808919	0.242	0.235	1
PSMC6	0.425963715079337	0.0133665655193075	0.347	0.315	1
ZNF714	0.256704787046071	0.013343768996537	0.056	0.041	1
SLC36A1	0.418326076955794	0.013343768996537	0.056	0.045	1
ZNF415	0.453803630071298	0.013343768996537	0.056	0.046	1
CALCRL	0.750559295382737	0.013343768996537	0.039	0.043	1
LTN1	0.452800020926331	0.0133403356065056	0.14	0.123	1
ZNF444	0.628877763865098	0.0133403356065056	0.14	0.129	1
RASSF8	0.720959766356987	0.0133403356065056	0.126	0.119	1
FAM189B	0.532807694655515	0.0133005881090616	0.091	0.08	1
CNOT8	0.400855285168912	0.0132633471782036	0.214	0.19	1
TLCD2	0.308019746621371	0.0132568269794338	0.042	0.03	1
CFAP298-TCP10L	0.345603547390741	0.0132568269794338	0.042	0.031	1
ZNF564	0.385134563649242	0.0132568269794338	0.042	0.032	1
DOP1B	0.462255573196051	0.0132568269794338	0.039	0.03	1
AC069288.1	0.605295664617505	0.0132568269794338	0.039	0.033	1
SLC25A46	0.543831383327442	0.0132227623482395	0.165	0.15	1
CCDC142	0.444190194433055	0.0132161928333122	0.081	0.068	1
CMTR1	0.877994669469429	0.0131783620708734	0.105	0.103	1
PRR11	0.0898488859470248	0.0131675165745037	0.025	0.011	1
RTTN	0.186420342571122	0.0131675165745037	0.028	0.016	1
ZNF684	0.225917152709147	0.0131675165745037	0.028	0.017	1
GALNT4	0.269298249389837	0.0131675165745037	0.028	0.018	1
MASTL	0.316272656032701	0.0131675165745037	0.028	0.019	1
TCN1	0.353119331013522	0.0131675165745037	0.004	0.009	1
DLX5	0.458454684109993	0.0131675165745037	0.025	0.018	1
GTF2H1	0.619993863077065	0.0131430542542547	0.151	0.139	1
MSH3	0.692046198183205	0.0131430542542547	0.14	0.132	1
ZNF687	0.433014331289128	0.0131295817625223	0.067	0.055	1
KBTBD3	0.465282530746788	0.0131295817625223	0.067	0.055	1
ABITRAM	0.557539987333606	0.0130942972613676	0.102	0.09	1
SPATA33	0.958252924523743	0.0130942972613676	0.091	0.091	1
SLC6A12	0.0241895728851815	0.0130757396693364	0.014	0.003	1
IRF4	0.0491661106503037	0.0130757396693364	0.014	0.004	1
FGD3	0.0491661106503037	0.0130757396693364	0.014	0.004	1
OAZ3	0.0861308165163022	0.0130757396693364	0.014	0.005	1
GPR35	0.0861308165163022	0.0130757396693364	0.014	0.005	1
CARD11	0.0861308165163022	0.0130757396693364	0.014	0.005	1
INAFM2	0.0861308165163022	0.0130757396693364	0.014	0.005	1
CORO6	0.0861308165163022	0.0130757396693364	0.014	0.005	1
RAB11FIP4	0.0861308165163022	0.0130757396693364	0.014	0.005	1
TMEM200C	0.0861308165163022	0.0130757396693364	0.014	0.005	1
PIK3R5	0.175806337746408	0.0130757396693364	0.011	0.004	1
FAM43A	0.954623055678703	0.0130613947004246	0.112	0.112	1
SORBS2	0.393058575953039	0.0130406664723097	0.046	0.035	1
TRIM39	0.412395621328854	0.0130406664723097	0.053	0.042	1
ATG16L1	0.449156054681581	0.0130406664723097	0.053	0.042	1
PRR7	0.745480629069578	0.0130406664723097	0.046	0.042	1
NEK11	0.753496154664332	0.0130406664723097	0.046	0.042	1
MNT	0.449559044017639	0.0130080751017532	0.091	0.077	1
SNIP1	0.852877043983991	0.0130080751017532	0.084	0.081	1
RBM4B	0.534285916881319	0.0130018316282073	0.214	0.196	1
BAIAP2	0.38702471013405	0.0129777111333081	0.119	0.101	1
GPR180	0.620479456827182	0.0129777111333081	0.119	0.109	1
PRKRIP1	0.472990018925357	0.0129493537699222	0.161	0.143	1
KLHL15	0.33180530724455	0.0129493537699221	0.039	0.028	1
ETFBKMT	0.33180530724455	0.0129493537699221	0.039	0.028	1
PPP5D1	0.500982650051638	0.0129493537699221	0.035	0.028	1
TCERG1	0.529807993207964	0.0129253881388695	0.284	0.265	1
UBR3	0.41151533260868	0.0129196114665003	0.077	0.064	1
IL17RA	0.525243368009519	0.0128919273576988	0.109	0.096	1
ST6GALNAC2	0.153387418298829	0.0128555453684228	0.025	0.013	1
NGFR	0.171847372844211	0.0128555453684228	0.004	0.013	1
TNIK	0.193949279290468	0.0128555453684228	0.025	0.014	1
RBAK-RBAKDN	0.287775314274991	0.0128555453684228	0.025	0.015	1
LRRC75A	0.287775314274991	0.0128555453684228	0.025	0.015	1
SCN1B	0.434235976946799	0.0128555453684228	0.021	0.015	1
NCOA2	0.444751295186836	0.0128039633052286	0.095	0.081	1
CTNNB1	0.78720995585757	0.0127921779909297	0.632	0.64	1
NOC3L	0.429816471044985	0.0127807916556312	0.137	0.119	1
ACOT8	0.538605768429294	0.0127807916556312	0.14	0.126	1
YWHAZ	0.845219509531307	0.01276906357186	0.733	0.744	1
PPME1	0.348292535128068	0.0127591375337857	0.179	0.154	1
TRIM46	0.018453381480467	0.0127591375337856	0.011	0.002	1
PYHIN1	0.018453381480467	0.0127591375337856	0.011	0.002	1
KLHDC8A	0.018453381480467	0.0127591375337856	0.011	0.002	1
STAT4	0.018453381480467	0.0127591375337856	0.011	0.002	1
AP1S3	0.018453381480467	0.0127591375337856	0.011	0.002	1
BMPR1B	0.018453381480467	0.0127591375337856	0.011	0.002	1
SERF1B	0.018453381480467	0.0127591375337856	0.011	0.002	1
H2BC10	0.018453381480467	0.0127591375337856	0.011	0.002	1
SLC26A4	0.018453381480467	0.0127591375337856	0.011	0.002	1
GPR174	0.018453381480467	0.0127591375337856	0.011	0.002	1
XKR5	0.018453381480467	0.0127591375337856	0.011	0.002	1
TG	0.018453381480467	0.0127591375337856	0.011	0.002	1
VSTM5	0.018453381480467	0.0127591375337856	0.011	0.002	1
MPZL3	0.018453381480467	0.0127591375337856	0.011	0.002	1
RNASE6	0.018453381480467	0.0127591375337856	0.011	0.002	1
SIX1	0.018453381480467	0.0127591375337856	0.011	0.002	1
SLX1A	0.018453381480467	0.0127591375337856	0.011	0.002	1
NICN1	0.018453381480467	0.0127591375337856	0.011	0.002	1
KERA	0.018453381480467	0.0127591375337856	0.011	0.002	1
CCL17	0.0341591326497737	0.0127591375337856	0.007	0.001	1
FABP7	0.0341591326497737	0.0127591375337856	0.007	0.001	1
CD5	0.110391673620168	0.0127591375337856	0.007	0.002	1
SLC4A8	0.110391673620168	0.0127591375337856	0.007	0.002	1
SIGLEC10	0.110391673620168	0.0127591375337856	0.007	0.002	1
MEX3D	0.443481544060944	0.0127356008134566	0.049	0.039	1
CENPBD1	0.478709888971636	0.0127356008134566	0.046	0.037	1
ERCC2	0.533461668677969	0.0127137347850952	0.088	0.077	1
GTF2H2	0.535332875073433	0.0127137347850952	0.084	0.073	1
NOC2L	0.729457975598651	0.012701922922095	0.263	0.252	1
PDHA1	0.791121994836061	0.012701922922095	0.26	0.252	1
ZNF629	0.518992228279793	0.0126933676611526	0.119	0.106	1
MAP2K3	0.756284577651149	0.0126933676611526	0.112	0.107	1
FAM200B	0.49356496846337	0.0126691462640132	0.333	0.309	1
RALGAPA1	0.849660844382338	0.0126565531812775	0.172	0.169	1
RASSF7	0.177933763737077	0.0126398621800003	0.032	0.019	1
RTEL1	0.202240647555137	0.0126398621800003	0.035	0.022	1
WDR66	0.235948354297498	0.0126398621800003	0.035	0.023	1
TTC7B	0.544512004758739	0.0126398621800003	0.032	0.025	1
ZBTB7A	0.718711984466829	0.0126398621800001	0.204	0.195	1
SLC19A2	0.325891083692336	0.0126211532152941	0.074	0.058	1
ERMARD	0.502412803014953	0.0126211532152941	0.074	0.063	1
RGS11	0.603454243678922	0.0126211532152941	0.07	0.062	1
NAA25	0.530158656617604	0.0126037428824857	0.109	0.096	1
ACYP1	0.436923289546068	0.012587500505341	0.14	0.122	1
CLK4	0.762105659587007	0.0125580790649369	0.207	0.2	1
CREB1	0.785031460800036	0.0125447132902121	0.225	0.219	1
DEPDC1B	0.0563703422870057	0.0125414981738745	0.021	0.008	1
ESRP1	0.154463754824417	0.0125414981738745	0.021	0.011	1
KTI12	0.250905469477603	0.0125414981738745	0.021	0.012	1
ADAM32	0.250905469477603	0.0125414981738745	0.021	0.012	1
C8orf34	0.250905469477603	0.0125414981738745	0.021	0.012	1
TPRN	0.250905469477603	0.0125414981738745	0.021	0.012	1
DZANK1	0.250905469477603	0.0125414981738745	0.021	0.012	1
ZNF443	0.474783705271445	0.0125414981738745	0.018	0.012	1
MYOCD	0.708827757769677	0.0125414981738745	0.014	0.011	1
STEAP4	0.528661302909267	0.0125261253325377	0.032	0.04	1
TLCD5	0.400823687321887	0.0125118331573411	0.098	0.082	1
ERI1	0.71396723698656	0.0125118331573411	0.091	0.085	1
TMEM41B	0.919746543984628	0.0125118331573411	0.084	0.083	1
MRPS27	0.442004083967918	0.012463473009564	0.235	0.212	1
UBAP1	0.74675345095772	0.012463473009564	0.232	0.222	1
ZSCAN32	0.396864420168242	0.012428552878879	0.046	0.035	1
FGF2	0.426051334548198	0.012428552878879	0.042	0.033	1
ZNF630	0.65556568046291	0.012428552878879	0.042	0.037	1
JHY	0.808536515641732	0.012428552878879	0.039	0.036	1
KANSL1L	0.209382127193153	0.0124175499766341	0.084	0.063	1
SOBP	0.533887607889454	0.0124175499766341	0.081	0.07	1
SLC9A3	0.93985626064338	0.0124175499766341	0.074	0.072	1
POM121	0.526768396990394	0.0124073035993777	0.112	0.099	1
MIGA1	0.489308817217894	0.0123977383158942	0.154	0.138	1
AC118549.1	0.546018098418581	0.0123977383158942	0.154	0.14	1
ZXDB	0.340065050045808	0.0123283322628129	0.032	0.022	1
PPL	0.477585739716176	0.0123283322628129	0.028	0.021	1
MAGIX	0.7813428733468	0.0123283322628129	0.025	0.022	1
NOL6	0.4381051851117	0.0123208002001896	0.07	0.058	1
ABCC10	0.680467329032805	0.0123208002001896	0.063	0.057	1
OSGEPL1	0.796987644924875	0.0123208002001896	0.063	0.059	1
HARS2	0.700286259291153	0.0123137925569849	0.102	0.094	1
LSG1	0.491197295322314	0.0123072564066949	0.144	0.128	1
NUP214	0.755887668416818	0.0123072564066949	0.137	0.13	1
LYST	0.43843595362113	0.0123011457130885	0.172	0.152	1
LBHD1	0.149874846585888	0.0122253541924085	0.018	0.008	1
ARID3B	0.149874846585888	0.0122253541924085	0.018	0.008	1
FTCDNL1	0.202025478469516	0.0122253541924085	0.018	0.009	1
ARAP2	0.202025478469516	0.0122253541924085	0.018	0.009	1
IP6K3	0.202025478469516	0.0122253541924085	0.018	0.009	1
RAD54B	0.202025478469516	0.0122253541924085	0.018	0.009	1
SNPH	0.202025478469516	0.0122253541924085	0.018	0.009	1
ADCY7	0.268674060588928	0.0122253541924085	0.014	0.007	1
DOT1L	0.352857836314164	0.01222148574983	0.056	0.043	1
ZNF354C	0.527311830848719	0.01222148574983	0.049	0.041	1
RDH13	0.569002593133162	0.01222148574983	0.053	0.045	1
NAA30	0.561508730344721	0.0122178900913508	0.091	0.081	1
ZDHHC17	0.395431230379288	0.0122114093163643	0.168	0.147	1
PSPC1	0.595985362738156	0.0122084788885369	0.196	0.182	1
RBM4	0.886983911275675	0.0121941904644002	0.358	0.354	1
SLC38A1	0.208313626343976	0.0121195032777353	0.042	0.028	1
SPIRE1	0.38672232310563	0.0121195032777353	0.042	0.032	1
TFEB	0.471109188901383	0.0121195032777353	0.042	0.033	1
GSTK1	0.638851768905449	0.0121195032777353	0.526	0.505	1
MSL3	0.505155018802739	0.0121195032777352	0.116	0.102	1
PDCL3	0.817518675930708	0.0121195032777352	0.144	0.139	1
SVBP	0.603656146171012	0.0121195032777352	0.253	0.237	1
MARS1	0.752297906687175	0.0121195032777352	0.175	0.168	1
LPIN2	0.820222932505954	0.0121195032777352	0.2	0.195	1
AGAP1	0.451282411877295	0.0120220600950369	0.102	0.087	1
CEP57L1	0.533719220541991	0.0120220600950369	0.102	0.09	1
EEF1AKNMT	0.612362811635494	0.0120220600950369	0.102	0.092	1
UNC93B1	0.615303655080187	0.0120220600950369	0.102	0.092	1
MPV17L2	0.615303655080187	0.0120220600950369	0.102	0.092	1
TM6SF2	0.500710247034169	0.0120185343137799	0.067	0.056	1
KATNB1	0.534786327087159	0.0120185343137799	0.067	0.057	1
FAM13C	0.187283405548129	0.012014743807705	0.028	0.016	1
NTN1	0.270383211610021	0.012014743807705	0.028	0.018	1
ST3GAL5	0.317462023413973	0.012014743807705	0.028	0.019	1
TRAM1L1	0.317462023413973	0.012014743807705	0.028	0.019	1
TMEM44	0.367775584002919	0.012014743807705	0.028	0.02	1
NPAS3	0.459802539411238	0.012014743807705	0.025	0.018	1
KLHDC2	0.97612317854709	0.0119656486288862	0.326	0.333	1
ZNF75A	0.626446073423307	0.0119221171725036	0.088	0.079	1
TEX2	0.76936590501875	0.0119221171725036	0.084	0.079	1
LPCAT2	0.975614091187834	0.0119221171725036	0.077	0.077	1
ZNF746	0.368271402633221	0.0119148801952151	0.049	0.037	1
CLBA1	0.451062876901204	0.0119148801952151	0.053	0.042	1
CNTROB	0.524607762610098	0.0119148801952151	0.049	0.041	1
SNAP25	0.0491661106503037	0.0119070923467144	0.014	0.004	1
YJEFN3	0.0491661106503037	0.0119070923467144	0.014	0.004	1
TPD52L1	0.0865245573437662	0.0119070923467144	0.014	0.005	1
CYTH4	0.0865245573437662	0.0119070923467144	0.014	0.005	1
SLC25A34	0.135931887146726	0.0119070923467144	0.014	0.006	1
TFAP2A	0.135931887146726	0.0119070923467144	0.014	0.006	1
BCO2	0.135931887146726	0.0119070923467144	0.014	0.006	1
DCLRE1A	0.135931887146726	0.0119070923467144	0.014	0.006	1
CCDC88C	0.135931887146726	0.0119070923467144	0.014	0.006	1
BORCS8-MEF2B	0.135931887146726	0.0119070923467144	0.014	0.006	1
SLC66A1L	0.135931887146726	0.0119070923467144	0.014	0.006	1
PPFIA4	0.363482976294224	0.0119070923467144	0.011	0.006	1
USP8	0.974231790841451	0.0118797135255187	0.284	0.284	1
WDR33	0.496963627608129	0.011865141952245	0.249	0.229	1
E2F4	0.819902617157147	0.0118396309807815	0.13	0.137	1
VPS53	0.782899131379154	0.0118299508350394	0.105	0.1	1
TTC31	0.41151533260868	0.011819577070171	0.077	0.064	1
MGAT5	0.71196747678075	0.011819577070171	0.07	0.064	1
STEAP2	0.828592472058377	0.011819577070171	0.067	0.064	1
DAPK1	0.223246489872163	0.0118084323653527	0.039	0.025	1
CSGALNACT1	0.294135908836507	0.0118084323653527	0.039	0.027	1
NUDT19	0.417771486076141	0.0118084323653527	0.039	0.029	1
NACAD	0.462841765203126	0.0118084323653527	0.039	0.03	1
MAFIP	0.462841765203126	0.0118084323653527	0.039	0.03	1
STXBP6	0.841825823278286	0.0118084323653527	0.028	0.026	1
CDS2	0.495645179817261	0.0117541252737843	0.168	0.151	1
CRYBG3	0.561857689060579	0.0117541252737843	0.161	0.147	1
PAXX	0.408412882963319	0.0117541252737842	0.393	0.36	1
RHOT1	0.498272019115038	0.0117417602524997	0.137	0.121	1
VTI1B	0.738546478789311	0.011733931198339	0.33	0.321	1
TRAF6	0.478150222712372	0.0117285290095189	0.102	0.088	1
BRMS1L	0.74231675413389	0.0117285290095189	0.091	0.086	1
ZNF234	0.571508262702494	0.0117143372171101	0.06	0.051	1
BRPF1	0.686722268536574	0.0117143372171101	0.06	0.054	1
AZI2	0.966192393993925	0.011711374320619	0.27	0.274	1
TIGD2	0.288840455983493	0.0116990763358444	0.025	0.015	1
DOK6	0.434440355745218	0.0116990763358444	0.021	0.015	1
AP4E1	0.503087758439973	0.0116990763358444	0.021	0.015	1
CORIN	0.792393985733683	0.0116990763358444	0.018	0.015	1
SGTA	0.701837423810475	0.0116721143570757	0.193	0.183	1
GEMIN7	0.572766761384562	0.011641457267566	0.126	0.114	1
ZNF264	0.507219500159895	0.0116244972543892	0.088	0.076	1
BIN3	0.536127544297467	0.0116244972543892	0.088	0.077	1
TLCD3A	0.898402403692467	0.0116244972543892	0.074	0.077	1
MYC	0.414932356931628	0.0116116270228374	0.249	0.276	1
PWWP2A	0.988882618120752	0.0116094166345114	0.218	0.218	1
STK35	0.333460401754165	0.0116062895691859	0.049	0.037	1
KLHL6	0.0185666106619806	0.0115866912759306	0.011	0.002	1
CLEC4A	0.0185666106619806	0.0115866912759306	0.011	0.002	1
PPP1R16B	0.0185666106619806	0.0115866912759306	0.011	0.002	1
GAPT	0.0342419178311111	0.0115866912759306	0.007	0.001	1
H2BU1	0.0506071565415162	0.0115866912759306	0.011	0.002	1
CCDC150	0.0506071565415162	0.0115866912759306	0.011	0.002	1
TRPC3	0.0506071565415162	0.0115866912759306	0.011	0.002	1
FAM167A	0.0506071565415162	0.0115866912759306	0.011	0.002	1
DDIAS	0.0506071565415162	0.0115866912759306	0.011	0.002	1
MSS51	0.0506071565415162	0.0115866912759306	0.011	0.002	1
TBC1D30	0.0506071565415162	0.0115866912759306	0.011	0.002	1
RIMBP2	0.0506071565415162	0.0115866912759306	0.011	0.002	1
NPIPB3	0.0506071565415162	0.0115866912759306	0.011	0.002	1
SMPD3	0.0506071565415162	0.0115866912759306	0.011	0.002	1
ANGPTL6	0.0506071565415162	0.0115866912759306	0.011	0.002	1
IGLV3-10	0.0506071565415162	0.0115866912759306	0.011	0.002	1
PCDHGB3	0.0506071565415162	0.0115866912759306	0.011	0.002	1
SLA2	0.110769770500807	0.0115866912759306	0.007	0.002	1
ZNF652	0.340105508500008	0.0115581069255359	0.147	0.125	1
HIF1AN	0.420441075581339	0.0115581069255359	0.147	0.128	1
FAM104A	0.4345178685497	0.0115581069255359	0.151	0.132	1
KEAP1	0.616379094101967	0.0115526767171802	0.298	0.283	1
OTUD7B	0.555859081968091	0.0115386302162487	0.109	0.097	1
KATNBL1	0.543502807908309	0.0115357369594016	0.26	0.24	1
CYTH2	0.913922926560736	0.0115357369594016	0.242	0.25	1
MAP4K5	0.546004456181171	0.0115335480314658	0.382	0.357	1
TAF5	0.359623611271373	0.0114953202390594	0.035	0.025	1
NECTIN3	0.405010270909419	0.0114953202390594	0.035	0.026	1
WDR31	0.405010270909419	0.0114953202390594	0.035	0.026	1
PLD6	0.405010270909419	0.0114953202390594	0.035	0.026	1
ZNF155	0.405010270909419	0.0114953202390594	0.035	0.026	1
ADGRB2	0.452435945602145	0.0114953202390594	0.035	0.027	1
TWF2	0.966435048558437	0.0114358515409458	0.33	0.326	1
SMIM30	0.564893314626655	0.0114331826092328	0.095	0.084	1
GABPB1	0.564893314626655	0.0114331826092328	0.095	0.084	1
MIPEP	0.73181147459556	0.0114081903359637	0.056	0.051	1
RFC3	0.83838400840956	0.0114081903359637	0.049	0.046	1
KCNC4	0.200564811244157	0.0113813090957568	0.021	0.011	1
AMER1	0.251828340449097	0.0113813090957568	0.021	0.012	1
ZNF365	0.251828340449097	0.0113813090957568	0.021	0.012	1
POU6F1	0.251828340449097	0.0113813090957568	0.021	0.012	1
ZNF587B	0.251828340449097	0.0113813090957568	0.021	0.012	1
FANCB	0.308345160274852	0.0113813090957568	0.021	0.013	1
TONSL	0.308345160274852	0.0113813090957568	0.021	0.013	1
KCNMB4	0.308345160274852	0.0113813090957568	0.021	0.013	1
CABYR	0.308345160274852	0.0113813090957568	0.021	0.013	1
AP000311.1	0.308345160274852	0.0113813090957568	0.021	0.013	1
NKAPL	0.475961586981811	0.0113813090957568	0.018	0.012	1
MSH5	0.475961586981811	0.0113813090957568	0.018	0.012	1
CRYBG1	0.709723255915807	0.0113813090957568	0.014	0.011	1
KLF5	0.232062568310556	0.0113523163195397	0.088	0.067	1
SUPV3L1	0.54836410250368	0.0113523163195397	0.123	0.11	1
